here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
EXE_ACTIVITY.1_PORTS_UTIL 29187447295 1496602824
EXE_ACTIVITY.2_PORTS_UTIL 33978557267 1498883299
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2564763780 701857356
CYCLE_ACTIVITY.STALLS_L1D_MISS 56888263362 1790046489
CYCLE_ACTIVITY.STALLS_L2_MISS 50772172609 1664259540
CYCLE_ACTIVITY.STALLS_L3_MISS 44734150219 2467999727
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12885210875 1846432899
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54638414112 980122049


CPU_CLK_UNHALTED 220650495806 660289133
INST_RETIRED 170930539308 1064963704
MEM_INST_RETIRED.ALL_LOADS 65456157510 2111648345
MEM_INST_RETIRED.ALL_STORES 21407768458 1858895897
L1D.REPLACEMENT 7797562472 610769305
L2_LINES_IN.ALL 4919682415 1079473927
IDQ_UOPS_NOT_DELIVERED.CORE 142740129384 1701550748
UOPS_ISSUED.ANY 368722667565 2375835495
INT_MISC.RECOVERY_CYCLES_ANY 18504529347 2324842062
UOPS_RETIRED.RETIRE_SLOTS 173710602224 2103373056
CYCLE_ACTIVITY.STALLS_MEM_ANY 67410955625 2156181596
EXE_ACTIVITY.BOUND_ON_STORES 2850980935 2198915923
EXE_ACTIVITY.1_PORTS_UTIL 29217174189 1498520721
EXE_ACTIVITY.2_PORTS_UTIL 34018721808 1514972339
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2568027136 702602007
CYCLE_ACTIVITY.STALLS_L1D_MISS 56915838758 1913691502
CYCLE_ACTIVITY.STALLS_L2_MISS 50795176197 1786681799
CYCLE_ACTIVITY.STALLS_L3_MISS 44753916168 375971762
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12887943395 1863530938
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54664104403 1188449482


CPU_CLK_UNHALTED 220858329715 660908886
INST_RETIRED 171106130278 1106979194
MEM_INST_RETIRED.ALL_LOADS 65526195987 2124651675
MEM_INST_RETIRED.ALL_STORES 21426091406 1860298453
L1D.REPLACEMENT 7803734046 611469858
L2_LINES_IN.ALL 4921868178 1081062304
IDQ_UOPS_NOT_DELIVERED.CORE 142942389553 2475250350
UOPS_ISSUED.ANY 369103742634 453977122
INT_MISC.RECOVERY_CYCLES_ANY 18525718528 2328047783
UOPS_RETIRED.RETIRE_SLOTS 173892252180 2161226277
CYCLE_ACTIVITY.STALLS_MEM_ANY 67455398679 2212032919
EXE_ACTIVITY.BOUND_ON_STORES 2851059246 2200978290
EXE_ACTIVITY.1_PORTS_UTIL 29247032317 1500609777
EXE_ACTIVITY.2_PORTS_UTIL 34058517614 1529635845
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2571194182 703175646
CYCLE_ACTIVITY.STALLS_L1D_MISS 56946081737 2007408136
CYCLE_ACTIVITY.STALLS_L2_MISS 50819899299 1885238162
CYCLE_ACTIVITY.STALLS_L3_MISS 44775105509 660639472
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12891538353 1877581429
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54690352949 1356841410


CPU_CLK_UNHALTED 221065985536 661528842
INST_RETIRED 171281315029 1146441926
MEM_INST_RETIRED.ALL_LOADS 65595832868 2136820984
MEM_INST_RETIRED.ALL_STORES 21444495428 1861700823
L1D.REPLACEMENT 7809547389 612427222
L2_LINES_IN.ALL 4923781959 1082844194
IDQ_UOPS_NOT_DELIVERED.CORE 143148136919 1817462540
UOPS_ISSUED.ANY 369488204825 1097987624
INT_MISC.RECOVERY_CYCLES_ANY 18547064495 2331510928
UOPS_RETIRED.RETIRE_SLOTS 174073590929 2216275379
CYCLE_ACTIVITY.STALLS_MEM_ANY 67499198034 2271233952
EXE_ACTIVITY.BOUND_ON_STORES 2851114504 2203125164
EXE_ACTIVITY.1_PORTS_UTIL 29276722860 1502528396
EXE_ACTIVITY.2_PORTS_UTIL 34098623541 1545435166
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2574434098 703834312
CYCLE_ACTIVITY.STALLS_L1D_MISS 56973725926 2118397884
CYCLE_ACTIVITY.STALLS_L2_MISS 50842719091 1993723572
CYCLE_ACTIVITY.STALLS_L3_MISS 44794609709 882646830
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12894458363 1893620883
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54715312059 1520757412


CPU_CLK_UNHALTED 221273889552 662148634
INST_RETIRED 171454704487 1180197716
MEM_INST_RETIRED.ALL_LOADS 65664755954 2148152189
MEM_INST_RETIRED.ALL_STORES 21462788094 1863358342
L1D.REPLACEMENT 7815332446 613513429
L2_LINES_IN.ALL 4925664991 1084627028
IDQ_UOPS_NOT_DELIVERED.CORE 143354998896 786305974
UOPS_ISSUED.ANY 369873399112 1511208827
INT_MISC.RECOVERY_CYCLES_ANY 18568501718 2335063497
UOPS_RETIRED.RETIRE_SLOTS 174255860801 2275191665
CYCLE_ACTIVITY.STALLS_MEM_ANY 67542707837 2330286494
EXE_ACTIVITY.BOUND_ON_STORES 2851158177 2205187944
EXE_ACTIVITY.1_PORTS_UTIL 29306378948 1504363270
EXE_ACTIVITY.2_PORTS_UTIL 34138774567 1561005516
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2577678133 704493397
CYCLE_ACTIVITY.STALLS_L1D_MISS 57001396635 2223345182
CYCLE_ACTIVITY.STALLS_L2_MISS 50866137998 2092482033
CYCLE_ACTIVITY.STALLS_L3_MISS 44814690347 1051917407
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12897483171 1909175381
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54741143498 1660071980


CPU_CLK_UNHALTED 221481856563 662832324
INST_RETIRED 171629310422 1217548719
MEM_INST_RETIRED.ALL_LOADS 65733446205 2158558185
MEM_INST_RETIRED.ALL_STORES 21481248768 1864758510
L1D.REPLACEMENT 7820744122 614986093
L2_LINES_IN.ALL 4927394018 1086603954
IDQ_UOPS_NOT_DELIVERED.CORE 143546161955 1902435654
UOPS_ISSUED.ANY 370224910954 2209592820
INT_MISC.RECOVERY_CYCLES_ANY 18589877106 2338532772
UOPS_RETIRED.RETIRE_SLOTS 174438990509 2336527602
CYCLE_ACTIVITY.STALLS_MEM_ANY 67586430216 2385846668
EXE_ACTIVITY.BOUND_ON_STORES 2851203794 2207250542
EXE_ACTIVITY.1_PORTS_UTIL 29335891876 1506113772
EXE_ACTIVITY.2_PORTS_UTIL 34178658415 1575574715
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2580948989 705238390
CYCLE_ACTIVITY.STALLS_L1D_MISS 57028424610 2328057576
CYCLE_ACTIVITY.STALLS_L2_MISS 50887140066 2205214186
CYCLE_ACTIVITY.STALLS_L3_MISS 44832548099 1225272281
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12899752945 1927068017
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54764307343 1814807939


CPU_CLK_UNHALTED 221689931921 663452156
INST_RETIRED 171805305052 1257541249
MEM_INST_RETIRED.ALL_LOADS 65804063620 2172839996
MEM_INST_RETIRED.ALL_STORES 21500157417 1865901505
L1D.REPLACEMENT 7826495992 616074866
L2_LINES_IN.ALL 4929208742 1088518998
IDQ_UOPS_NOT_DELIVERED.CORE 143755288667 1094394320
UOPS_ISSUED.ANY 370606893202 2410033245
INT_MISC.RECOVERY_CYCLES_ANY 18611233960 2341919585
UOPS_RETIRED.RETIRE_SLOTS 174621884639 2394373004
CYCLE_ACTIVITY.STALLS_MEM_ANY 67630280946 2439620753
EXE_ACTIVITY.BOUND_ON_STORES 2851251701 2209399763
EXE_ACTIVITY.1_PORTS_UTIL 29365777078 1508207928
EXE_ACTIVITY.2_PORTS_UTIL 34218751207 1590682933
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2584222820 705897782
CYCLE_ACTIVITY.STALLS_L1D_MISS 57055543476 2427902651
CYCLE_ACTIVITY.STALLS_L2_MISS 50910706114 2296201596
CYCLE_ACTIVITY.STALLS_L3_MISS 44852705162 1354616370
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12902314375 1943962471
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54790231335 1934329269


CPU_CLK_UNHALTED 221897827097 664072197
INST_RETIRED 171980354207 1291361177
MEM_INST_RETIRED.ALL_LOADS 65874130327 2185514223
MEM_INST_RETIRED.ALL_STORES 21518955872 1867043798
L1D.REPLACEMENT 7832078990 617228966
L2_LINES_IN.ALL 4930897674 1090500075
IDQ_UOPS_NOT_DELIVERED.CORE 143966565551 2286548692
UOPS_ISSUED.ANY 370993436041 748665125
INT_MISC.RECOVERY_CYCLES_ANY 18632879510 2345736858
UOPS_RETIRED.RETIRE_SLOTS 174804516458 2450776115
CYCLE_ACTIVITY.STALLS_MEM_ANY 67672962780 2499413232
EXE_ACTIVITY.BOUND_ON_STORES 2851283633 2211462346
EXE_ACTIVITY.1_PORTS_UTIL 29395419062 1510045167
EXE_ACTIVITY.2_PORTS_UTIL 34258944770 1606073402
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2587509580 706642684
CYCLE_ACTIVITY.STALLS_L1D_MISS 57081652206 274996933
CYCLE_ACTIVITY.STALLS_L2_MISS 50932646037 2393276576
CYCLE_ACTIVITY.STALLS_L3_MISS 44871496675 1484199325
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12904496463 1961914293
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54814896302 2055958158


CPU_CLK_UNHALTED 222105743579 664756484
INST_RETIRED 172155528246 1324919425
MEM_INST_RETIRED.ALL_LOADS 65943737789 2197262715
MEM_INST_RETIRED.ALL_STORES 21537630475 1868270494
L1D.REPLACEMENT 7837689401 618448595
L2_LINES_IN.ALL 4932603206 1092482966
IDQ_UOPS_NOT_DELIVERED.CORE 144175825684 1669571006
UOPS_ISSUED.ANY 371379053373 1289580579
INT_MISC.RECOVERY_CYCLES_ANY 18654583759 2349557265
UOPS_RETIRED.RETIRE_SLOTS 174988144487 2510373652
CYCLE_ACTIVITY.STALLS_MEM_ANY 67715241689 456940408
EXE_ACTIVITY.BOUND_ON_STORES 2851332415 2213610941
EXE_ACTIVITY.1_PORTS_UTIL 29425098752 1511883286
EXE_ACTIVITY.2_PORTS_UTIL 34299268486 1621661729
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2590734986 707301872
CYCLE_ACTIVITY.STALLS_L1D_MISS 57108196204 751019290
CYCLE_ACTIVITY.STALLS_L2_MISS 50953312617 2495253934
CYCLE_ACTIVITY.STALLS_L3_MISS 44889092178 1614880837
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12906694320 1979724448
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54838305832 2180903529


CPU_CLK_UNHALTED 222306974936 665375909
INST_RETIRED 172323873897 208812171
MEM_INST_RETIRED.ALL_LOADS 66010414348 2208770087
MEM_INST_RETIRED.ALL_STORES 21555390279 1869667161
L1D.REPLACEMENT 7843421962 619540422
L2_LINES_IN.ALL 4934419079 1094467661
IDQ_UOPS_NOT_DELIVERED.CORE 144382896542 879513159
UOPS_ISSUED.ANY 371763922490 1705848446
INT_MISC.RECOVERY_CYCLES_ANY 18676210348 2353209741
UOPS_RETIRED.RETIRE_SLOTS 175169987183 450320731
CYCLE_ACTIVITY.STALLS_MEM_ANY 67758279916 697144058
EXE_ACTIVITY.BOUND_ON_STORES 2851374471 2215674684
EXE_ACTIVITY.1_PORTS_UTIL 29454713960 1513722831
EXE_ACTIVITY.2_PORTS_UTIL 34339495446 1636761020
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2593959197 707875364
CYCLE_ACTIVITY.STALLS_L1D_MISS 57135112922 1019834568
CYCLE_ACTIVITY.STALLS_L2_MISS 50976291372 551301062
CYCLE_ACTIVITY.STALLS_L3_MISS 44908693657 1718114725
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12909388632 1995673321
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54863321329 2286988658


CPU_CLK_UNHALTED 222519658723 665994736
INST_RETIRED 172503122404 343630520
MEM_INST_RETIRED.ALL_LOADS 66082644635 2219862378
MEM_INST_RETIRED.ALL_STORES 21574423387 1870975212
L1D.REPLACEMENT 7849154560 620632895
L2_LINES_IN.ALL 4936204042 1096389039
IDQ_UOPS_NOT_DELIVERED.CORE 144586274716 2009112830
UOPS_ISSUED.ANY 372150839159 2016830938
INT_MISC.RECOVERY_CYCLES_ANY 18697915895 2357036243
UOPS_RETIRED.RETIRE_SLOTS 175350155198 634186688
CYCLE_ACTIVITY.STALLS_MEM_ANY 67801802745 864364760
EXE_ACTIVITY.BOUND_ON_STORES 2851413938 2217737583
EXE_ACTIVITY.1_PORTS_UTIL 29484142496 1515304404
EXE_ACTIVITY.2_PORTS_UTIL 34379450596 1650852120
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2597118956 708534512
CYCLE_ACTIVITY.STALLS_L1D_MISS 57162146865 1229158464
CYCLE_ACTIVITY.STALLS_L2_MISS 50997643759 880011324
CYCLE_ACTIVITY.STALLS_L3_MISS 44926909707 1827132861
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12912001138 2011820688
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54886862629 2399637142


CPU_CLK_UNHALTED 222728633529 666613571
INST_RETIRED 172675437072 434105798
MEM_INST_RETIRED.ALL_LOADS 66151122768 2229938374
MEM_INST_RETIRED.ALL_STORES 21592724298 1872369337
L1D.REPLACEMENT 7854762564 621791274
L2_LINES_IN.ALL 4937889543 1098377290
IDQ_UOPS_NOT_DELIVERED.CORE 144792180410 1105273852
UOPS_ISSUED.ANY 372536058684 2264541493
INT_MISC.RECOVERY_CYCLES_ANY 18719501734 2360695297
UOPS_RETIRED.RETIRE_SLOTS 175530582053 788581489
CYCLE_ACTIVITY.STALLS_MEM_ANY 67845851748 1001738868
EXE_ACTIVITY.BOUND_ON_STORES 2851459959 2219802235
EXE_ACTIVITY.1_PORTS_UTIL 29513564365 1516887522
EXE_ACTIVITY.2_PORTS_UTIL 34419441770 1664881793
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2600349955 709194235
CYCLE_ACTIVITY.STALLS_L1D_MISS 57189342125 1406048224
CYCLE_ACTIVITY.STALLS_L2_MISS 51018498460 1122059769
CYCLE_ACTIVITY.STALLS_L3_MISS 44944822707 1931871894
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12914183803 2029115559
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54910685148 2504394027


CPU_CLK_UNHALTED 222936888284 667232400
INST_RETIRED 172842732631 754196549
MEM_INST_RETIRED.ALL_LOADS 66222247285 2243651395
MEM_INST_RETIRED.ALL_STORES 21611708360 1873504109
L1D.REPLACEMENT 7860436215 622950725
L2_LINES_IN.ALL 4939639853 1100302646
IDQ_UOPS_NOT_DELIVERED.CORE 144996295131 2111434186
UOPS_ISSUED.ANY 372916189888 2421977085
INT_MISC.RECOVERY_CYCLES_ANY 18740728750 2363925101
UOPS_RETIRED.RETIRE_SLOTS 175709572180 895223598
CYCLE_ACTIVITY.STALLS_MEM_ANY 67892207386 1095382325
EXE_ACTIVITY.BOUND_ON_STORES 2851501307 2221952409
EXE_ACTIVITY.1_PORTS_UTIL 29542687688 1518384221
EXE_ACTIVITY.2_PORTS_UTIL 34459161540 1678244254
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2603518737 709767488
CYCLE_ACTIVITY.STALLS_L1D_MISS 57217752833 1555239751
CYCLE_ACTIVITY.STALLS_L2_MISS 51059496181 1552890145
CYCLE_ACTIVITY.STALLS_L3_MISS 44979732725 2141056466
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12916139674 2047300705
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54950388241 874666791


CPU_CLK_UNHALTED 223145052929 667851232
INST_RETIRED 173018318749 811680012
MEM_INST_RETIRED.ALL_LOADS 66292184969 2255486936
MEM_INST_RETIRED.ALL_STORES 21630166771 1874896714
L1D.REPLACEMENT 7866458183 623722799
L2_LINES_IN.ALL 4941646245 1101970704
IDQ_UOPS_NOT_DELIVERED.CORE 145201881252 1288445103
UOPS_ISSUED.ANY 373297120486 622501899
INT_MISC.RECOVERY_CYCLES_ANY 18761797549 2366984055
UOPS_RETIRED.RETIRE_SLOTS 175890902207 1018032571
CYCLE_ACTIVITY.STALLS_MEM_ANY 67937518227 1192305636
EXE_ACTIVITY.BOUND_ON_STORES 2851553612 2224016334
EXE_ACTIVITY.1_PORTS_UTIL 29572482370 1520398874
EXE_ACTIVITY.2_PORTS_UTIL 34498758635 1690851700
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2606757931 710426842
CYCLE_ACTIVITY.STALLS_L1D_MISS 57247003386 1677777283
CYCLE_ACTIVITY.STALLS_L2_MISS 51083371720 1672236917
CYCLE_ACTIVITY.STALLS_L3_MISS 45000236368 2213821475
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12919562565 2060596126
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54976288965 1096097020


CPU_CLK_UNHALTED 223352949234 668404932
INST_RETIRED 173195229072 870370032
MEM_INST_RETIRED.ALL_LOADS 66362810512 2268462444
MEM_INST_RETIRED.ALL_STORES 21649110659 1876028377
L1D.REPLACEMENT 7872113753 624883551
L2_LINES_IN.ALL 4943367292 1103898298
IDQ_UOPS_NOT_DELIVERED.CORE 145412135257 2364987842
UOPS_ISSUED.ANY 373682406426 1204164624
INT_MISC.RECOVERY_CYCLES_ANY 18783200232 2370475130
UOPS_RETIRED.RETIRE_SLOTS 176073895400 1145041839
CYCLE_ACTIVITY.STALLS_MEM_ANY 67981359408 1293985520
EXE_ACTIVITY.BOUND_ON_STORES 2851594241 2226078813
EXE_ACTIVITY.1_PORTS_UTIL 29601969266 1522068654
EXE_ACTIVITY.2_PORTS_UTIL 34538873511 1705120732
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2609936238 711086008
CYCLE_ACTIVITY.STALLS_L1D_MISS 57274677364 1807968633
CYCLE_ACTIVITY.STALLS_L2_MISS 51104600351 1807957379
CYCLE_ACTIVITY.STALLS_L3_MISS 45018281791 2300194089
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12921662943 2077713198
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54999881798 1311197482


CPU_CLK_UNHALTED 223561063810 669023316
INST_RETIRED 173369696602 915544931
MEM_INST_RETIRED.ALL_LOADS 66432567249 2280247743
MEM_INST_RETIRED.ALL_STORES 21667606009 1877332195
L1D.REPLACEMENT 7877978731 625786446
L2_LINES_IN.ALL 4945265005 1105698750
IDQ_UOPS_NOT_DELIVERED.CORE 145619581264 1681157155
UOPS_ISSUED.ANY 374066927622 1563856205
INT_MISC.RECOVERY_CYCLES_ANY 18804501147 2373710549
UOPS_RETIRED.RETIRE_SLOTS 176255664926 1248069563
CYCLE_ACTIVITY.STALLS_MEM_ANY 68025315367 1389279807
EXE_ACTIVITY.BOUND_ON_STORES 2851639229 2228142614
EXE_ACTIVITY.1_PORTS_UTIL 29631741156 1523998752
EXE_ACTIVITY.2_PORTS_UTIL 34579123826 1719586720
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2613194666 711745364
CYCLE_ACTIVITY.STALLS_L1D_MISS 57301621860 1934940197
CYCLE_ACTIVITY.STALLS_L2_MISS 51128096240 1915131562
CYCLE_ACTIVITY.STALLS_L3_MISS 45038387760 2370812994
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12924724434 2091919099
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55025445873 1472735703


CPU_CLK_UNHALTED 223769003509 669641763
INST_RETIRED 173534760255 964437905
MEM_INST_RETIRED.ALL_LOADS 66497302472 2293003244
MEM_INST_RETIRED.ALL_STORES 21684792963 1878548751
L1D.REPLACEMENT 7883453993 627273915
L2_LINES_IN.ALL 4947007993 1107629917
IDQ_UOPS_NOT_DELIVERED.CORE 145811927589 2364784909
UOPS_ISSUED.ANY 374431467387 2497630506
INT_MISC.RECOVERY_CYCLES_ANY 18825534958 2376861429
UOPS_RETIRED.RETIRE_SLOTS 176431409540 1304194644
CYCLE_ACTIVITY.STALLS_MEM_ANY 68073264832 1455662912
EXE_ACTIVITY.BOUND_ON_STORES 2851676979 2230293082
EXE_ACTIVITY.1_PORTS_UTIL 29661175576 1525669560
EXE_ACTIVITY.2_PORTS_UTIL 34619128887 1733210352
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2616372691 712317896
CYCLE_ACTIVITY.STALLS_L1D_MISS 57328545706 2054267055
CYCLE_ACTIVITY.STALLS_L2_MISS 51149088571 2036435657
CYCLE_ACTIVITY.STALLS_L3_MISS 45056252418 2452636663
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12927289329 2107272248
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55048703688 1642446796


CPU_CLK_UNHALTED 223977021658 670195549
INST_RETIRED 173716305115 1016019646
MEM_INST_RETIRED.ALL_LOADS 66569460094 2304479657
MEM_INST_RETIRED.ALL_STORES 21704066882 1880891378
L1D.REPLACEMENT 7889097306 628503445
L2_LINES_IN.ALL 4948853348 1109433346
IDQ_UOPS_NOT_DELIVERED.CORE 146011658162 1695361736
UOPS_ISSUED.ANY 374802268802 946965994
INT_MISC.RECOVERY_CYCLES_ANY 18846685127 2380100632
UOPS_RETIRED.RETIRE_SLOTS 176607897155 1361894392
CYCLE_ACTIVITY.STALLS_MEM_ANY 68120548181 1521819868
EXE_ACTIVITY.BOUND_ON_STORES 2851720129 2232356991
EXE_ACTIVITY.1_PORTS_UTIL 29690776775 1527428057
EXE_ACTIVITY.2_PORTS_UTIL 34659136167 1746596991
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2619638559 712977169
CYCLE_ACTIVITY.STALLS_L1D_MISS 57355406556 2167488212
CYCLE_ACTIVITY.STALLS_L2_MISS 51170943528 2145832975
CYCLE_ACTIVITY.STALLS_L3_MISS 45074905432 33093635
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12929936272 2122651007
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55073238410 1785180344


CPU_CLK_UNHALTED 224184846506 670814254
INST_RETIRED 173891386604 1056051403
MEM_INST_RETIRED.ALL_LOADS 66639234414 2315625410
MEM_INST_RETIRED.ALL_STORES 21722436897 1882280336
L1D.REPLACEMENT 7895060248 629278508
L2_LINES_IN.ALL 4950908271 1111042427
IDQ_UOPS_NOT_DELIVERED.CORE 146218894235 260705646
UOPS_ISSUED.ANY 375186176269 1369768675
INT_MISC.RECOVERY_CYCLES_ANY 18867994477 2383340743
UOPS_RETIRED.RETIRE_SLOTS 176789072744 1443634251
CYCLE_ACTIVITY.STALLS_MEM_ANY 68164557278 1601711704
EXE_ACTIVITY.BOUND_ON_STORES 2851796179 2234333217
EXE_ACTIVITY.1_PORTS_UTIL 29720630904 1529446697
EXE_ACTIVITY.2_PORTS_UTIL 34699130615 1760004665
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2622884201 713636133
CYCLE_ACTIVITY.STALLS_L1D_MISS 57383830274 2262878510
CYCLE_ACTIVITY.STALLS_L2_MISS 51195090080 2232363208
CYCLE_ACTIVITY.STALLS_L3_MISS 45095546569 556521847
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12933236358 2135799967
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55099252393 1903201348


CPU_CLK_UNHALTED 224392900344 671367850
INST_RETIRED 174066608492 1095243776
MEM_INST_RETIRED.ALL_LOADS 66708839826 2326181238
MEM_INST_RETIRED.ALL_STORES 21740730089 1883756305
L1D.REPLACEMENT 7901188418 629989203
L2_LINES_IN.ALL 4953065877 1112588145
IDQ_UOPS_NOT_DELIVERED.CORE 146424455963 1882530309
UOPS_ISSUED.ANY 375566861457 1634928373
INT_MISC.RECOVERY_CYCLES_ANY 18889123954 2386497641
UOPS_RETIRED.RETIRE_SLOTS 176969569399 1513023763
CYCLE_ACTIVITY.STALLS_MEM_ANY 68209389127 1671593516
EXE_ACTIVITY.BOUND_ON_STORES 2851868468 2236397652
EXE_ACTIVITY.1_PORTS_UTIL 29750653056 1531641107
EXE_ACTIVITY.2_PORTS_UTIL 34739034571 1772914555
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2626078924 714295589
CYCLE_ACTIVITY.STALLS_L1D_MISS 57413907606 2343081000
CYCLE_ACTIVITY.STALLS_L2_MISS 51220287960 2307506618
CYCLE_ACTIVITY.STALLS_L3_MISS 45117346877 762821809
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12937067677 2147407831
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55126082694 2006162084


CPU_CLK_UNHALTED 224600743999 671986105
INST_RETIRED 174241962668 1135418273
MEM_INST_RETIRED.ALL_LOADS 66779274545 2338576049
MEM_INST_RETIRED.ALL_STORES 21759665330 1884883433
L1D.REPLACEMENT 7906784257 631221430
L2_LINES_IN.ALL 4954837272 1114460629
IDQ_UOPS_NOT_DELIVERED.CORE 146636110817 1109046858
UOPS_ISSUED.ANY 375951474492 1927770503
INT_MISC.RECOVERY_CYCLES_ANY 18910775737 2390175934
UOPS_RETIRED.RETIRE_SLOTS 177151967841 1597221497
CYCLE_ACTIVITY.STALLS_MEM_ANY 68251790214 1758369098
EXE_ACTIVITY.BOUND_ON_STORES 2851916017 2238460510
EXE_ACTIVITY.1_PORTS_UTIL 29780698531 1533922760
EXE_ACTIVITY.2_PORTS_UTIL 34779683355 1788102829
