here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
CYCLE_ACTIVITY.STALLS_MEM_ANY 705095732 508310357
EXE_ACTIVITY.BOUND_ON_STORES 8978398906 745852717
EXE_ACTIVITY.1_PORTS_UTIL 5107604273 427752349
EXE_ACTIVITY.2_PORTS_UTIL 4967050840 478571739
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2559480028 321196210
CYCLE_ACTIVITY.STALLS_L1D_MISS 429448310 509340116
CYCLE_ACTIVITY.STALLS_L2_MISS 263891488 638111893
CYCLE_ACTIVITY.STALLS_L3_MISS 243778388 608567450
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5599258 91989362
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 292033528 629144089


CPU_CLK_UNHALTED 30773025481 258967623
INST_RETIRED 44825642867 430379896
MEM_INST_RETIRED.ALL_LOADS 9672271859 840806557
MEM_INST_RETIRED.ALL_STORES 5179315855 383331722
L1D.REPLACEMENT 2299641929 143136695
L2_LINES_IN.ALL 1401431367 81848720
IDQ_UOPS_NOT_DELIVERED.CORE 254073975 894286631
UOPS_ISSUED.ANY 44760877962 752904852
INT_MISC.RECOVERY_CYCLES_ANY 16220966 17149868
UOPS_RETIRED.RETIRE_SLOTS 44592284294 858188371
CYCLE_ACTIVITY.STALLS_MEM_ANY 709003002 510050798
EXE_ACTIVITY.BOUND_ON_STORES 9032840026 748618177
EXE_ACTIVITY.1_PORTS_UTIL 5139175017 429105434
EXE_ACTIVITY.2_PORTS_UTIL 4997879778 480144075
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2575794654 322314800
CYCLE_ACTIVITY.STALLS_L1D_MISS 431831825 510931526
CYCLE_ACTIVITY.STALLS_L2_MISS 265809811 640177173
CYCLE_ACTIVITY.STALLS_L3_MISS 245518121 610517572
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601228 92278407
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 294112697 631169118


CPU_CLK_UNHALTED 30961554371 259890783
INST_RETIRED 45110183689 440385442
MEM_INST_RETIRED.ALL_LOADS 9732979017 843578274
MEM_INST_RETIRED.ALL_STORES 5211582884 384570929
L1D.REPLACEMENT 2313800928 143631171
L2_LINES_IN.ALL 1410045652 82138704
IDQ_UOPS_NOT_DELIVERED.CORE 255263194 897006323
UOPS_ISSUED.ANY 45016568799 956059028
INT_MISC.RECOVERY_CYCLES_ANY 16300769 17201515
UOPS_RETIRED.RETIRE_SLOTS 44873202672 865906085
CYCLE_ACTIVITY.STALLS_MEM_ANY 712158175 511747218
EXE_ACTIVITY.BOUND_ON_STORES 9086322262 751109332
EXE_ACTIVITY.1_PORTS_UTIL 5171226539 430495186
EXE_ACTIVITY.2_PORTS_UTIL 5029450877 481751889
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2592656697 323528184
CYCLE_ACTIVITY.STALLS_L1D_MISS 433937496 512516648
CYCLE_ACTIVITY.STALLS_L2_MISS 267005866 642139694
CYCLE_ACTIVITY.STALLS_L3_MISS 246622739 612392209
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 92563959
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 295527770 633104810


CPU_CLK_UNHALTED 31150055631 260805528
INST_RETIRED 45384620890 447873962
MEM_INST_RETIRED.ALL_LOADS 9791916363 846267179
MEM_INST_RETIRED.ALL_STORES 5243289838 385756453
L1D.REPLACEMENT 2327921941 144090930
L2_LINES_IN.ALL 1418652162 82406084
IDQ_UOPS_NOT_DELIVERED.CORE 256191182 899745101
UOPS_ISSUED.ANY 45290433633 964862075
INT_MISC.RECOVERY_CYCLES_ANY 16385027 17252498
UOPS_RETIRED.RETIRE_SLOTS 45147859130 873759136
CYCLE_ACTIVITY.STALLS_MEM_ANY 715945996 513479000
EXE_ACTIVITY.BOUND_ON_STORES 9141379585 753640805
EXE_ACTIVITY.1_PORTS_UTIL 5202641276 431843393
EXE_ACTIVITY.2_PORTS_UTIL 5060113259 483317026
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2608897877 324639350
CYCLE_ACTIVITY.STALLS_L1D_MISS 436271805 514096400
CYCLE_ACTIVITY.STALLS_L2_MISS 268391458 644091033
CYCLE_ACTIVITY.STALLS_L3_MISS 247899319 614256819
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 92832721
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 297138224 635016312


CPU_CLK_UNHALTED 31338392593 261712736
INST_RETIRED 45659363390 455170133
MEM_INST_RETIRED.ALL_LOADS 9850979985 848978346
MEM_INST_RETIRED.ALL_STORES 5275116830 386953992
L1D.REPLACEMENT 2342086111 144545298
L2_LINES_IN.ALL 1427248512 82670436
IDQ_UOPS_NOT_DELIVERED.CORE 257241836 902462787
UOPS_ISSUED.ANY 45564990740 972320832
INT_MISC.RECOVERY_CYCLES_ANY 16466835 17302798
UOPS_RETIRED.RETIRE_SLOTS 45418932947 881347168
CYCLE_ACTIVITY.STALLS_MEM_ANY 720244483 515206421
EXE_ACTIVITY.BOUND_ON_STORES 9198060993 756547346
EXE_ACTIVITY.1_PORTS_UTIL 5231628041 436597217
EXE_ACTIVITY.2_PORTS_UTIL 5087680135 489624320
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2622653387 329910602
CYCLE_ACTIVITY.STALLS_L1D_MISS 439767067 516137157
CYCLE_ACTIVITY.STALLS_L2_MISS 269788476 646046571
CYCLE_ACTIVITY.STALLS_L3_MISS 249187237 616113341
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 93124823
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 298724951 636945548


CPU_CLK_UNHALTED 31527191870 262902635
INST_RETIRED 45926798112 513085059
MEM_INST_RETIRED.ALL_LOADS 9908703043 852694832
MEM_INST_RETIRED.ALL_STORES 5306322706 388379155
L1D.REPLACEMENT 2356149745 145035037
L2_LINES_IN.ALL 1435793003 82962262
IDQ_UOPS_NOT_DELIVERED.CORE 258178166 905185809
UOPS_ISSUED.ANY 45845544816 979473198
INT_MISC.RECOVERY_CYCLES_ANY 16538230 17365887
UOPS_RETIRED.RETIRE_SLOTS 45699831453 889418899
CYCLE_ACTIVITY.STALLS_MEM_ANY 722995652 516997265
EXE_ACTIVITY.BOUND_ON_STORES 9251719219 758948557
EXE_ACTIVITY.1_PORTS_UTIL 5263485377 437958222
EXE_ACTIVITY.2_PORTS_UTIL 5119055975 491180618
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2639329366 331050007
CYCLE_ACTIVITY.STALLS_L1D_MISS 441773913 517731798
CYCLE_ACTIVITY.STALLS_L2_MISS 271236302 647999658
CYCLE_ACTIVITY.STALLS_L3_MISS 250518975 617968662
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 93399363
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 300413710 638872733


CPU_CLK_UNHALTED 31715670925 263806466
INST_RETIRED 46203005321 519766701
MEM_INST_RETIRED.ALL_LOADS 9968350159 855359656
MEM_INST_RETIRED.ALL_STORES 5338279607 389566830
L1D.REPLACEMENT 2370289273 145490668
L2_LINES_IN.ALL 1444418460 83221678
IDQ_UOPS_NOT_DELIVERED.CORE 259188931 907883285
UOPS_ISSUED.ANY 46119394219 986959619
INT_MISC.RECOVERY_CYCLES_ANY 16626646 17415077
UOPS_RETIRED.RETIRE_SLOTS 45972945168 898071678
CYCLE_ACTIVITY.STALLS_MEM_ANY 727044481 518708693
EXE_ACTIVITY.BOUND_ON_STORES 9307167827 761614031
EXE_ACTIVITY.1_PORTS_UTIL 5294943000 439309210
EXE_ACTIVITY.2_PORTS_UTIL 5149718465 492753106
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2655441460 332142573
CYCLE_ACTIVITY.STALLS_L1D_MISS 444039902 519300902
CYCLE_ACTIVITY.STALLS_L2_MISS 272644103 649937237
CYCLE_ACTIVITY.STALLS_L3_MISS 251819081 619822633
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 93671583
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 302058297 640771098


CPU_CLK_UNHALTED 31904206281 264712182
INST_RETIRED 46477522817 526725388
MEM_INST_RETIRED.ALL_LOADS 10027257787 858035550
MEM_INST_RETIRED.ALL_STORES 5370017416 390740628
L1D.REPLACEMENT 2384554132 145972149
L2_LINES_IN.ALL 1453078001 83498766
IDQ_UOPS_NOT_DELIVERED.CORE 260226247 910576470
UOPS_ISSUED.ANY 46372937346 426164635
INT_MISC.RECOVERY_CYCLES_ANY 16710684 17463603
UOPS_RETIRED.RETIRE_SLOTS 46240813987 910330729
CYCLE_ACTIVITY.STALLS_MEM_ANY 731990601 520607553
EXE_ACTIVITY.BOUND_ON_STORES 9364875695 766189886
EXE_ACTIVITY.1_PORTS_UTIL 5326463120 440658325
EXE_ACTIVITY.2_PORTS_UTIL 5180488699 494308935
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2671684930 333237909
CYCLE_ACTIVITY.STALLS_L1D_MISS 446460652 520865019
CYCLE_ACTIVITY.STALLS_L2_MISS 274002598 651864947
CYCLE_ACTIVITY.STALLS_L3_MISS 253063349 621654284
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 93953946
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 303641105 642673393


CPU_CLK_UNHALTED 32092627303 265618939
INST_RETIRED 46760101330 16659674
MEM_INST_RETIRED.ALL_LOADS 10087850776 860734328
MEM_INST_RETIRED.ALL_STORES 5402187837 391940459
L1D.REPLACEMENT 2398496283 146396993
L2_LINES_IN.ALL 1461547809 83742039
IDQ_UOPS_NOT_DELIVERED.CORE 261176960 913261939
UOPS_ISSUED.ANY 46655273962 440311740
INT_MISC.RECOVERY_CYCLES_ANY 16791409 17511480
UOPS_RETIRED.RETIRE_SLOTS 46522121948 918972774
CYCLE_ACTIVITY.STALLS_MEM_ANY 734916966 522355372
EXE_ACTIVITY.BOUND_ON_STORES 9418178494 768725608
EXE_ACTIVITY.1_PORTS_UTIL 5356305236 445180200
EXE_ACTIVITY.2_PORTS_UTIL 5209210624 500556399
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2686353244 338168461
CYCLE_ACTIVITY.STALLS_L1D_MISS 449618694 523120748
CYCLE_ACTIVITY.STALLS_L2_MISS 275187629 653794424
CYCLE_ACTIVITY.STALLS_L3_MISS 254152612 623502501
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 94232668
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 305045084 644577806


CPU_CLK_UNHALTED 32281140963 266519546
INST_RETIRED 47035464660 77371981
MEM_INST_RETIRED.ALL_LOADS 10146936315 863368015
MEM_INST_RETIRED.ALL_STORES 5433955351 393115354
L1D.REPLACEMENT 2412651448 146838286
L2_LINES_IN.ALL 1470185416 84003572
IDQ_UOPS_NOT_DELIVERED.CORE 262156832 915947629
UOPS_ISSUED.ANY 46929369180 454982443
INT_MISC.RECOVERY_CYCLES_ANY 16882912 17572498
UOPS_RETIRED.RETIRE_SLOTS 46795829569 927970191
CYCLE_ACTIVITY.STALLS_MEM_ANY 738839920 524074063
EXE_ACTIVITY.BOUND_ON_STORES 9473401038 771389822
EXE_ACTIVITY.1_PORTS_UTIL 5387502529 446518353
EXE_ACTIVITY.2_PORTS_UTIL 5239540487 502107572
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2702242446 339251907
CYCLE_ACTIVITY.STALLS_L1D_MISS 452078675 524680809
CYCLE_ACTIVITY.STALLS_L2_MISS 276511808 655704226
CYCLE_ACTIVITY.STALLS_L3_MISS 255362422 625332006
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 94508553
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 306617367 646462779


CPU_CLK_UNHALTED 32470210750 267819120
INST_RETIRED 47298510370 325956591
MEM_INST_RETIRED.ALL_LOADS 10203451780 868332226
MEM_INST_RETIRED.ALL_STORES 5464854754 395012808
L1D.REPLACEMENT 2427055946 147357961
L2_LINES_IN.ALL 1478924501 84304057
IDQ_UOPS_NOT_DELIVERED.CORE 263296136 918616436
UOPS_ISSUED.ANY 47204713533 469197584
INT_MISC.RECOVERY_CYCLES_ANY 16973832 17619211
UOPS_RETIRED.RETIRE_SLOTS 47072907566 935819985
CYCLE_ACTIVITY.STALLS_MEM_ANY 742732934 525778325
EXE_ACTIVITY.BOUND_ON_STORES 9527252245 773937384
EXE_ACTIVITY.1_PORTS_UTIL 5419314767 447884226
EXE_ACTIVITY.2_PORTS_UTIL 5270610789 503699150
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2718707143 340381036
CYCLE_ACTIVITY.STALLS_L1D_MISS 454416641 526238326
CYCLE_ACTIVITY.STALLS_L2_MISS 277803946 657634820
CYCLE_ACTIVITY.STALLS_L3_MISS 256536022 627155670
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 94781454
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 308103469 648355025


CPU_CLK_UNHALTED 32658658325 268707125
INST_RETIRED 47585325930 342625457
MEM_INST_RETIRED.ALL_LOADS 10264679206 871161203
MEM_INST_RETIRED.ALL_STORES 5497358215 396277721
L1D.REPLACEMENT 2441151202 147790142
L2_LINES_IN.ALL 1487486896 84550098
IDQ_UOPS_NOT_DELIVERED.CORE 264232953 921281656
UOPS_ISSUED.ANY 47489254229 486947463
INT_MISC.RECOVERY_CYCLES_ANY 17055839 17665235
UOPS_RETIRED.RETIRE_SLOTS 47340956403 328600082
CYCLE_ACTIVITY.STALLS_MEM_ANY 747837940 531186554
EXE_ACTIVITY.BOUND_ON_STORES 9584873253 798547075
EXE_ACTIVITY.1_PORTS_UTIL 5450667179 449596766
EXE_ACTIVITY.2_PORTS_UTIL 5301514407 505510806
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2734830657 341917377
CYCLE_ACTIVITY.STALLS_L1D_MISS 456578329 527777091
CYCLE_ACTIVITY.STALLS_L2_MISS 279042095 659541819
CYCLE_ACTIVITY.STALLS_L3_MISS 257679150 628984491
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 95050892
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 309613937 650237782


CPU_CLK_UNHALTED 32846963295 269596992
INST_RETIRED 47860182045 352864077
MEM_INST_RETIRED.ALL_LOADS 10323737607 873819729
MEM_INST_RETIRED.ALL_STORES 5529116972 397444495
L1D.REPLACEMENT 2455312858 148237489
L2_LINES_IN.ALL 1496131880 84803285
IDQ_UOPS_NOT_DELIVERED.CORE 265278133 923926757
UOPS_ISSUED.ANY 47763713619 498095674
INT_MISC.RECOVERY_CYCLES_ANY 17142743 17724608
UOPS_RETIRED.RETIRE_SLOTS 47607652917 349369162
CYCLE_ACTIVITY.STALLS_MEM_ANY 752652245 532962819
EXE_ACTIVITY.BOUND_ON_STORES 9642253380 801313308
EXE_ACTIVITY.1_PORTS_UTIL 5482044772 450918899
EXE_ACTIVITY.2_PORTS_UTIL 5332150168 507027240
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2751006779 342998829
CYCLE_ACTIVITY.STALLS_L1D_MISS 459062346 529310128
CYCLE_ACTIVITY.STALLS_L2_MISS 280371230 661439851
CYCLE_ACTIVITY.STALLS_L3_MISS 258895050 630805517
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601183 95330964
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 311144228 652111893


CPU_CLK_UNHALTED 33035717408 270816757
INST_RETIRED 48122290430 467226980
MEM_INST_RETIRED.ALL_LOADS 10383156576 876591599
MEM_INST_RETIRED.ALL_STORES 5560963758 398612300
L1D.REPLACEMENT 2469482750 148680059
L2_LINES_IN.ALL 1504724776 85064285
IDQ_UOPS_NOT_DELIVERED.CORE 266340913 926583048
UOPS_ISSUED.ANY 48040821195 510156423
INT_MISC.RECOVERY_CYCLES_ANY 17222402 17769377
UOPS_RETIRED.RETIRE_SLOTS 47882489709 368802773
CYCLE_ACTIVITY.STALLS_MEM_ANY 756558454 534723849
EXE_ACTIVITY.BOUND_ON_STORES 9696826607 803987264
EXE_ACTIVITY.1_PORTS_UTIL 5513551367 452256028
EXE_ACTIVITY.2_PORTS_UTIL 5362972836 508585585
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2767377440 344113411
CYCLE_ACTIVITY.STALLS_L1D_MISS 461457727 530855682
CYCLE_ACTIVITY.STALLS_L2_MISS 282274430 663454712
CYCLE_ACTIVITY.STALLS_L3_MISS 260627601 632716416
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601738 95607635
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 313168344 654074995


CPU_CLK_UNHALTED 33224276641 271716175
INST_RETIRED 48406201539 475404935
MEM_INST_RETIRED.ALL_LOADS 10443802820 879245462
MEM_INST_RETIRED.ALL_STORES 5593188088 399813072
L1D.REPLACEMENT 2483666462 149108704
L2_LINES_IN.ALL 1513341086 85302219
IDQ_UOPS_NOT_DELIVERED.CORE 267273487 929229829
UOPS_ISSUED.ANY 48305628569 520297127
INT_MISC.RECOVERY_CYCLES_ANY 17298302 17827773
UOPS_RETIRED.RETIRE_SLOTS 48163152431 383289815
CYCLE_ACTIVITY.STALLS_MEM_ANY 759665644 536430345
EXE_ACTIVITY.BOUND_ON_STORES 9750776714 806515877
EXE_ACTIVITY.1_PORTS_UTIL 5545513974 453609024
EXE_ACTIVITY.2_PORTS_UTIL 5394473943 510158885
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2784186173 345290476
CYCLE_ACTIVITY.STALLS_L1D_MISS 463597849 532400493
CYCLE_ACTIVITY.STALLS_L2_MISS 283394608 665369341
CYCLE_ACTIVITY.STALLS_L3_MISS 261655297 634527661
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601738 95881959
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 314497776 655951979


CPU_CLK_UNHALTED 33412643846 272586799
INST_RETIRED 48680269068 482456755
MEM_INST_RETIRED.ALL_LOADS 10502752405 881870886
MEM_INST_RETIRED.ALL_STORES 5624893431 400958061
L1D.REPLACEMENT 2497776053 149607181
L2_LINES_IN.ALL 1521958457 85601363
IDQ_UOPS_NOT_DELIVERED.CORE 268274554 931874063
UOPS_ISSUED.ANY 48569179977 795842164
INT_MISC.RECOVERY_CYCLES_ANY 17385456 17885640
UOPS_RETIRED.RETIRE_SLOTS 48435515968 393524485
CYCLE_ACTIVITY.STALLS_MEM_ANY 763677005 538063298
EXE_ACTIVITY.BOUND_ON_STORES 9806613215 809019228
EXE_ACTIVITY.1_PORTS_UTIL 5576904484 454932785
EXE_ACTIVITY.2_PORTS_UTIL 5425033040 511701657
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2800361496 346372287
CYCLE_ACTIVITY.STALLS_L1D_MISS 465962083 533927186
CYCLE_ACTIVITY.STALLS_L2_MISS 284778289 667248148
CYCLE_ACTIVITY.STALLS_L3_MISS 262924333 636332417
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601738 96153154
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 316128734 657807548


CPU_CLK_UNHALTED 33601161652 273460580
INST_RETIRED 48957034736 490935217
MEM_INST_RETIRED.ALL_LOADS 10561995309 884528699
MEM_INST_RETIRED.ALL_STORES 5656713913 402119815
L1D.REPLACEMENT 2511857441 150037659
L2_LINES_IN.ALL 1530500125 85855659
IDQ_UOPS_NOT_DELIVERED.CORE 269424963 934490884
UOPS_ISSUED.ANY 48844881671 803762768
INT_MISC.RECOVERY_CYCLES_ANY 17474212 17928711
UOPS_RETIRED.RETIRE_SLOTS 48707621442 406287827
CYCLE_ACTIVITY.STALLS_MEM_ANY 767730852 539767403
EXE_ACTIVITY.BOUND_ON_STORES 9863292767 812045488
EXE_ACTIVITY.1_PORTS_UTIL 5605993622 459596444
EXE_ACTIVITY.2_PORTS_UTIL 5452671220 518017174
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2814157329 351572227
CYCLE_ACTIVITY.STALLS_L1D_MISS 469277761 535939594
CYCLE_ACTIVITY.STALLS_L2_MISS 286036999 669134323
CYCLE_ACTIVITY.STALLS_L3_MISS 264073559 638131337
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601738 96421284
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 317578132 659670812


CPU_CLK_UNHALTED 33789632234 274347733
INST_RETIRED 49239752277 498794440
MEM_INST_RETIRED.ALL_LOADS 10622507558 887187429
MEM_INST_RETIRED.ALL_STORES 5688952436 403297204
L1D.REPLACEMENT 2525889240 150473867
L2_LINES_IN.ALL 1539017444 86096318
IDQ_UOPS_NOT_DELIVERED.CORE 270372765 937104991
UOPS_ISSUED.ANY 49126278604 813637791
INT_MISC.RECOVERY_CYCLES_ANY 17549569 17985518
UOPS_RETIRED.RETIRE_SLOTS 48989183337 424617919
CYCLE_ACTIVITY.STALLS_MEM_ANY 770745352 541498629
EXE_ACTIVITY.BOUND_ON_STORES 9916676495 814591396
EXE_ACTIVITY.1_PORTS_UTIL 5637981556 460954961
EXE_ACTIVITY.2_PORTS_UTIL 5484105847 519586148
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2830814181 352715712
CYCLE_ACTIVITY.STALLS_L1D_MISS 471264346 537479780
CYCLE_ACTIVITY.STALLS_L2_MISS 287180003 671026736
CYCLE_ACTIVITY.STALLS_L3_MISS 265121685 639923123
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601738 96686117
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 318942148 661526242


CPU_CLK_UNHALTED 33978616665 275631043
INST_RETIRED 49501101287 186007166
MEM_INST_RETIRED.ALL_LOADS 10678593400 892200625
MEM_INST_RETIRED.ALL_STORES 5719731880 405028953
L1D.REPLACEMENT 2540247633 150981850
L2_LINES_IN.ALL 1547789229 86410517
IDQ_UOPS_NOT_DELIVERED.CORE 271275994 939719649
UOPS_ISSUED.ANY 49400344046 820092726
INT_MISC.RECOVERY_CYCLES_ANY 17636452 18027409
UOPS_RETIRED.RETIRE_SLOTS 49263103956 443244031
CYCLE_ACTIVITY.STALLS_MEM_ANY 774766372 543246638
EXE_ACTIVITY.BOUND_ON_STORES 9971628631 817364701
EXE_ACTIVITY.1_PORTS_UTIL 5669488947 462285084
EXE_ACTIVITY.2_PORTS_UTIL 5514827620 521139902
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2847012144 353806268
CYCLE_ACTIVITY.STALLS_L1D_MISS 473534330 539003306
CYCLE_ACTIVITY.STALLS_L2_MISS 288580089 672899701
CYCLE_ACTIVITY.STALLS_L3_MISS 266409983 641710710
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601738 96962551
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 320560248 663376880


CPU_CLK_UNHALTED 34167115428 276496232
INST_RETIRED 49780241181 205880986
MEM_INST_RETIRED.ALL_LOADS 10738328677 894853269
MEM_INST_RETIRED.ALL_STORES 5751775903 406201354
L1D.REPLACEMENT 2554402673 151421058
L2_LINES_IN.ALL 1556374429 86657552
IDQ_UOPS_NOT_DELIVERED.CORE 272534257 942322567
UOPS_ISSUED.ANY 49670540436 839139624
INT_MISC.RECOVERY_CYCLES_ANY 17718457 18083221
UOPS_RETIRED.RETIRE_SLOTS 49520400767 617800589
CYCLE_ACTIVITY.STALLS_MEM_ANY 781352317 548216068
EXE_ACTIVITY.BOUND_ON_STORES 10032592390 834255808
EXE_ACTIVITY.1_PORTS_UTIL 5701264509 463631237
EXE_ACTIVITY.2_PORTS_UTIL 5545899622 522694035
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2863433534 354902144
CYCLE_ACTIVITY.STALLS_L1D_MISS 475792321 540525769
CYCLE_ACTIVITY.STALLS_L2_MISS 289894915 674767458
CYCLE_ACTIVITY.STALLS_L3_MISS 267618675 643494010
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5601738 97221631
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 322078202 665208023


CPU_CLK_UNHALTED 34355625251 277375595
INST_RETIRED 50062918793 225146916
MEM_INST_RETIRED.ALL_LOADS 10798656599 897538179
MEM_INST_RETIRED.ALL_STORES 5783983071 407376099
L1D.REPLACEMENT 2568473574 151855950
L2_LINES_IN.ALL 1564914525 86902069
IDQ_UOPS_NOT_DELIVERED.CORE 273584598 944911737
UOPS_ISSUED.ANY 49952198126 848772299
INT_MISC.RECOVERY_CYCLES_ANY 17797688 18138524
UOPS_RETIRED.RETIRE_SLOTS 49802168854 631000317
CYCLE_ACTIVITY.STALLS_MEM_ANY 784377794 549952457
EXE_ACTIVITY.BOUND_ON_STORES 10085546886 836948483
EXE_ACTIVITY.1_PORTS_UTIL 5733152273 464963314
EXE_ACTIVITY.2_PORTS_UTIL 5577225205 524247375
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2880158263 356075897
CYCLE_ACTIVITY.STALLS_L1D_MISS 477910457 542045986
CYCLE_ACTIVITY.STALLS_L2_MISS 291078530 676628379
CYCLE_ACTIVITY.STALLS_L3_MISS 268707504 645271494
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5603086 97492156
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 323479358 667047152


CPU_CLK_UNHALTED 34544621451 278624887
INST_RETIRED 50325947327 357949108
MEM_INST_RETIRED.ALL_LOADS 10857668519 900141462
MEM_INST_RETIRED.ALL_STORES 5815731517 408525321
L1D.REPLACEMENT 2582607165 152286523
