here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
MEM_INST_RETIRED.ALL_LOADS 147455548590 2105789274
MEM_INST_RETIRED.ALL_STORES 53344250929 3394122627
L1D.REPLACEMENT 2880037375 812229857
L2_LINES_IN.ALL 126859445 486789863
IDQ_UOPS_NOT_DELIVERED.CORE 566429757211 3430014267
UOPS_ISSUED.ANY 951426063992 2027292204
INT_MISC.RECOVERY_CYCLES_ANY 50481022163 2720613824
UOPS_RETIRED.RETIRE_SLOTS 585917759526 3266564965
CYCLE_ACTIVITY.STALLS_MEM_ANY 65125971069 2490060794
EXE_ACTIVITY.BOUND_ON_STORES 115922176 437985715
EXE_ACTIVITY.1_PORTS_UTIL 70178068390 898171162
EXE_ACTIVITY.2_PORTS_UTIL 84699917930 1864790012
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8770255266 266726933
CYCLE_ACTIVITY.STALLS_L1D_MISS 4190083388 1823332471
CYCLE_ACTIVITY.STALLS_L2_MISS 464238960 1166479604
CYCLE_ACTIVITY.STALLS_L3_MISS 269883400 395817859
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32717864
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 309446999 401324423


CPU_CLK_UNHALTED 463393364649 929448435
INST_RETIRED 554044845027 830045761
MEM_INST_RETIRED.ALL_LOADS 147519640673 2107983050
MEM_INST_RETIRED.ALL_STORES 53367686883 3394939729
L1D.REPLACEMENT 2881664674 812595821
L2_LINES_IN.ALL 126879249 486875774
IDQ_UOPS_NOT_DELIVERED.CORE 566684497657 3435117212
UOPS_ISSUED.ANY 951854622031 2032830659
INT_MISC.RECOVERY_CYCLES_ANY 50503171995 2721481997
UOPS_RETIRED.RETIRE_SLOTS 586183232429 3280131770
CYCLE_ACTIVITY.STALLS_MEM_ANY 65155016843 2490825198
EXE_ACTIVITY.BOUND_ON_STORES 115943082 438004844
EXE_ACTIVITY.1_PORTS_UTIL 70210187020 898575708
EXE_ACTIVITY.2_PORTS_UTIL 84739130216 1865807840
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8774173432 266847072
CYCLE_ACTIVITY.STALLS_L1D_MISS 4192521818 1823975841
CYCLE_ACTIVITY.STALLS_L2_MISS 464339369 1166649216
CYCLE_ACTIVITY.STALLS_L3_MISS 269961780 395996145
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32732601
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 309535733 401505191


CPU_CLK_UNHALTED 463601741512 930934932
INST_RETIRED 554288316267 856983413
MEM_INST_RETIRED.ALL_LOADS 147583551435 2110711581
MEM_INST_RETIRED.ALL_STORES 53390790293 3395933657
L1D.REPLACEMENT 2883115796 812828128
L2_LINES_IN.ALL 126969264 486961466
IDQ_UOPS_NOT_DELIVERED.CORE 566940030344 3438264765
UOPS_ISSUED.ANY 952278800922 2041932357
INT_MISC.RECOVERY_CYCLES_ANY 50525886779 2722349229
UOPS_RETIRED.RETIRE_SLOTS 586443962836 3288191305
CYCLE_ACTIVITY.STALLS_MEM_ANY 65184386030 2491410731
EXE_ACTIVITY.BOUND_ON_STORES 115958438 438201699
EXE_ACTIVITY.1_PORTS_UTIL 70242262512 898980047
EXE_ACTIVITY.2_PORTS_UTIL 84777707937 1866469438
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8778177197 266967149
CYCLE_ACTIVITY.STALLS_L1D_MISS 4194543562 1824440652
CYCLE_ACTIVITY.STALLS_L2_MISS 464434356 1166996391
CYCLE_ACTIVITY.STALLS_L3_MISS 270027504 395996423
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32747335
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 309613130 401507954


CPU_CLK_UNHALTED 463810365714 931220463
INST_RETIRED 554530427245 882075322
MEM_INST_RETIRED.ALL_LOADS 147647706246 2113085889
MEM_INST_RETIRED.ALL_STORES 53414143985 3396749532
L1D.REPLACEMENT 2884426488 813060629
L2_LINES_IN.ALL 127058574 487180772
IDQ_UOPS_NOT_DELIVERED.CORE 567199069767 3442661454
UOPS_ISSUED.ANY 952703038641 2053534971
INT_MISC.RECOVERY_CYCLES_ANY 50548956579 2723038309
UOPS_RETIRED.RETIRE_SLOTS 586702202731 3297681515
CYCLE_ACTIVITY.STALLS_MEM_ANY 65213988835 2491995991
EXE_ACTIVITY.BOUND_ON_STORES 115975646 438220525
EXE_ACTIVITY.1_PORTS_UTIL 70274117283 899206523
EXE_ACTIVITY.2_PORTS_UTIL 84816121327 1866953228
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8782220642 267087284
CYCLE_ACTIVITY.STALLS_L1D_MISS 4196342252 1824905546
CYCLE_ACTIVITY.STALLS_L2_MISS 464603654 1167165431
CYCLE_ACTIVITY.STALLS_L3_MISS 270113183 396174625
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32762072
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 309710982 401688639


CPU_CLK_UNHALTED 464018938303 931372063
INST_RETIRED 554774335774 896634338
MEM_INST_RETIRED.ALL_LOADS 147712084240 2114926700
MEM_INST_RETIRED.ALL_STORES 53437460880 3397742355
L1D.REPLACEMENT 2885758482 813292857
L2_LINES_IN.ALL 127061020 487266380
IDQ_UOPS_NOT_DELIVERED.CORE 567457350187 3446882079
UOPS_ISSUED.ANY 953129411656 2060337198
INT_MISC.RECOVERY_CYCLES_ANY 50571934790 2723726849
UOPS_RETIRED.RETIRE_SLOTS 586961632797 3306466288
CYCLE_ACTIVITY.STALLS_MEM_ANY 65243455170 2492758859
EXE_ACTIVITY.BOUND_ON_STORES 115996967 438239180
EXE_ACTIVITY.1_PORTS_UTIL 70305963562 899610835
EXE_ACTIVITY.2_PORTS_UTIL 84854690858 1867614535
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8786280593 267029239
CYCLE_ACTIVITY.STALLS_L1D_MISS 4198142377 1825191687
CYCLE_ACTIVITY.STALLS_L2_MISS 464688832 1167512098
CYCLE_ACTIVITY.STALLS_L3_MISS 270175109 396174626
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32776804
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 309784023 401869258


CPU_CLK_UNHALTED 464227529850 931657235
INST_RETIRED 555016979733 917889568
MEM_INST_RETIRED.ALL_LOADS 147777282020 2116055662
MEM_INST_RETIRED.ALL_STORES 53461572021 3398556868
L1D.REPLACEMENT 2886933969 813658584
L2_LINES_IN.ALL 127249980 487485503
IDQ_UOPS_NOT_DELIVERED.CORE 567712197985 3458946742
UOPS_ISSUED.ANY 953553058965 2068035701
INT_MISC.RECOVERY_CYCLES_ANY 50595196279 2724771792
UOPS_RETIRED.RETIRE_SLOTS 587216683583 3330585126
CYCLE_ACTIVITY.STALLS_MEM_ANY 65274002826 2493700040
EXE_ACTIVITY.BOUND_ON_STORES 116194274 438614200
EXE_ACTIVITY.1_PORTS_UTIL 70337442890 899837031
EXE_ACTIVITY.2_PORTS_UTIL 84892005805 1868810560
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8790337819 267149282
CYCLE_ACTIVITY.STALLS_L1D_MISS 4199646669 1825655779
CYCLE_ACTIVITY.STALLS_L2_MISS 464835062 1167680526
CYCLE_ACTIVITY.STALLS_L3_MISS 270273811 396352730
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32791539
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 309894690 401871711


CPU_CLK_UNHALTED 464435980988 931808471
INST_RETIRED 555261591466 931541027
MEM_INST_RETIRED.ALL_LOADS 147842371248 2117362800
MEM_INST_RETIRED.ALL_STORES 53485531815 3399370279
L1D.REPLACEMENT 2887975577 813890563
L2_LINES_IN.ALL 127334191 487704618
IDQ_UOPS_NOT_DELIVERED.CORE 567970743777 3463175480
UOPS_ISSUED.ANY 953977850782 2082693863
INT_MISC.RECOVERY_CYCLES_ANY 50618855125 2725637768
UOPS_RETIRED.RETIRE_SLOTS 587471783019 3354545649
CYCLE_ACTIVITY.STALLS_MEM_ANY 65304139934 2494462533
EXE_ACTIVITY.BOUND_ON_STORES 116210610 438632731
EXE_ACTIVITY.1_PORTS_UTIL 70369045879 900062997
EXE_ACTIVITY.2_PORTS_UTIL 84929515734 1869293563
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8794389679 267269306
CYCLE_ACTIVITY.STALLS_L1D_MISS 4201188144 1826119410
CYCLE_ACTIVITY.STALLS_L2_MISS 464973997 1168026917
CYCLE_ACTIVITY.STALLS_L3_MISS 270372580 396352533
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32806274
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310003005 402052293


CPU_CLK_UNHALTED 464644637681 932093559
INST_RETIRED 555507205150 945070901
MEM_INST_RETIRED.ALL_LOADS 147907637733 2118670915
MEM_INST_RETIRED.ALL_STORES 53509321162 3400184103
L1D.REPLACEMENT 2889212002 814121972
L2_LINES_IN.ALL 127409619 487789670
IDQ_UOPS_NOT_DELIVERED.CORE 568226841520 3467405132
UOPS_ISSUED.ANY 954397427786 2088801320
INT_MISC.RECOVERY_CYCLES_ANY 50642042890 2726505769
UOPS_RETIRED.RETIRE_SLOTS 587731786572 3367290690
CYCLE_ACTIVITY.STALLS_MEM_ANY 65333815030 2495048021
EXE_ACTIVITY.BOUND_ON_STORES 116223438 438829784
EXE_ACTIVITY.1_PORTS_UTIL 70400704879 900288974
EXE_ACTIVITY.2_PORTS_UTIL 84967703723 1869776598
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8798357995 267389379
CYCLE_ACTIVITY.STALLS_L1D_MISS 4202805133 1826583066
CYCLE_ACTIVITY.STALLS_L2_MISS 465104524 1168373292
CYCLE_ACTIVITY.STALLS_L3_MISS 270469229 396530601
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32821012
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310109975 402054551


CPU_CLK_UNHALTED 464853100054 932244093
INST_RETIRED 555757737527 958745801
MEM_INST_RETIRED.ALL_LOADS 147972524039 2120335280
MEM_INST_RETIRED.ALL_STORES 53533390967 3400995683
L1D.REPLACEMENT 2890813972 814486906
L2_LINES_IN.ALL 127491806 488008330
IDQ_UOPS_NOT_DELIVERED.CORE 568486006160 3471458108
UOPS_ISSUED.ANY 954831068583 2102586736
INT_MISC.RECOVERY_CYCLES_ANY 50663865889 2727372493
UOPS_RETIRED.RETIRE_SLOTS 588002301638 3382721820
CYCLE_ACTIVITY.STALLS_MEM_ANY 65362413361 2495810823
EXE_ACTIVITY.BOUND_ON_STORES 116240188 438848253
EXE_ACTIVITY.1_PORTS_UTIL 70432516039 900514419
EXE_ACTIVITY.2_PORTS_UTIL 85006734171 1870793922
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8802236897 267509343
CYCLE_ACTIVITY.STALLS_L1D_MISS 4204571289 1827045648
CYCLE_ACTIVITY.STALLS_L2_MISS 465261260 1168540567
CYCLE_ACTIVITY.STALLS_L3_MISS 270578212 396530050
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32835738
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310230596 402234936


CPU_CLK_UNHALTED 465061634151 933064356
INST_RETIRED 556003892724 966942850
MEM_INST_RETIRED.ALL_LOADS 148037251918 2121822305
MEM_INST_RETIRED.ALL_STORES 53557181662 3401807528
L1D.REPLACEMENT 2892072835 814584082
L2_LINES_IN.ALL 127514994 488093122
IDQ_UOPS_NOT_DELIVERED.CORE 568745069406 3475156447
UOPS_ISSUED.ANY 955256569390 2108528144
INT_MISC.RECOVERY_CYCLES_ANY 50686641730 2727882156
UOPS_RETIRED.RETIRE_SLOTS 588263448411 3385668002
CYCLE_ACTIVITY.STALLS_MEM_ANY 65391835174 2496395068
EXE_ACTIVITY.BOUND_ON_STORES 116255122 439045162
EXE_ACTIVITY.1_PORTS_UTIL 70464457874 900918487
EXE_ACTIVITY.2_PORTS_UTIL 85045307956 1871276287
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8806266581 267450839
CYCLE_ACTIVITY.STALLS_L1D_MISS 4206395223 1827508400
CYCLE_ACTIVITY.STALLS_L2_MISS 465357103 1168886470
CYCLE_ACTIVITY.STALLS_L3_MISS 270650626 396708013
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32850475
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310312345 402236929


CPU_CLK_UNHALTED 465270223398 933349112
INST_RETIRED 556246358165 986802013
MEM_INST_RETIRED.ALL_LOADS 148100845023 2125096236
MEM_INST_RETIRED.ALL_STORES 53580521432 3402619020
L1D.REPLACEMENT 2893382944 814815081
L2_LINES_IN.ALL 127602118 488177849
IDQ_UOPS_NOT_DELIVERED.CORE 569003631816 3477785263
UOPS_ISSUED.ANY 955680540906 2118046561
INT_MISC.RECOVERY_CYCLES_ANY 50710007773 2728748642
UOPS_RETIRED.RETIRE_SLOTS 588519125814 3404334382
CYCLE_ACTIVITY.STALLS_MEM_ANY 65421790685 2497157664
EXE_ACTIVITY.BOUND_ON_STORES 116269847 439063481
EXE_ACTIVITY.1_PORTS_UTIL 70496297463 901144008
EXE_ACTIVITY.2_PORTS_UTIL 85083318504 1871758487
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8810322597 267570816
CYCLE_ACTIVITY.STALLS_L1D_MISS 4208156075 1827970982
CYCLE_ACTIVITY.STALLS_L2_MISS 465471395 1169053594
CYCLE_ACTIVITY.STALLS_L3_MISS 270704344 396707360
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32865212
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310373483 402417376


CPU_CLK_UNHALTED 465478808126 933499666
INST_RETIRED 556489579158 1002657726
MEM_INST_RETIRED.ALL_LOADS 148165958188 2126585106
MEM_INST_RETIRED.ALL_STORES 53604321062 3403429717
L1D.REPLACEMENT 2894384937 815045960
L2_LINES_IN.ALL 127697874 488396484
IDQ_UOPS_NOT_DELIVERED.CORE 569259284589 3483274282
UOPS_ISSUED.ANY 956103183699 2134184464
INT_MISC.RECOVERY_CYCLES_ANY 50732769863 2730329478
UOPS_RETIRED.RETIRE_SLOTS 588777254963 3431772331
CYCLE_ACTIVITY.STALLS_MEM_ANY 65452642647 2498992050
EXE_ACTIVITY.BOUND_ON_STORES 116559888 439796447
EXE_ACTIVITY.1_PORTS_UTIL 70527846878 901369328
EXE_ACTIVITY.2_PORTS_UTIL 85120695423 1872955083
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8814360179 267690782
CYCLE_ACTIVITY.STALLS_L1D_MISS 4209755102 1828433162
CYCLE_ACTIVITY.STALLS_L2_MISS 465555453 1169399045
CYCLE_ACTIVITY.STALLS_L3_MISS 270760601 396885226
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32701252
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310436759 402419110


CPU_CLK_UNHALTED 465687326330 934320468
INST_RETIRED 556733982642 1015175134
MEM_INST_RETIRED.ALL_LOADS 148231601818 2127359256
MEM_INST_RETIRED.ALL_STORES 53628532387 3404239674
L1D.REPLACEMENT 2895199619 815410733
L2_LINES_IN.ALL 127714709 488480984
IDQ_UOPS_NOT_DELIVERED.CORE 569518116628 3486978744
UOPS_ISSUED.ANY 956526711571 2146402709
INT_MISC.RECOVERY_CYCLES_ANY 50756594091 2731374219
UOPS_RETIRED.RETIRE_SLOTS 589030132043 3459054621
CYCLE_ACTIVITY.STALLS_MEM_ANY 65483218574 2500111867
EXE_ACTIVITY.BOUND_ON_STORES 116620976 439814733
EXE_ACTIVITY.1_PORTS_UTIL 70559292360 901594463
EXE_ACTIVITY.2_PORTS_UTIL 85157743616 1873794387
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8818402615 267810739
CYCLE_ACTIVITY.STALLS_L1D_MISS 4211235986 1828894971
CYCLE_ACTIVITY.STALLS_L2_MISS 465654537 1169565608
CYCLE_ACTIVITY.STALLS_L3_MISS 270829278 396884333
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32715908
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310512548 402599476


CPU_CLK_UNHALTED 465895913322 934470744
INST_RETIRED 556977019402 1031727614
MEM_INST_RETIRED.ALL_LOADS 148296370224 2128669737
MEM_INST_RETIRED.ALL_STORES 53652307297 3405048825
L1D.REPLACEMENT 2896093973 815641298
L2_LINES_IN.ALL 127729791 488565330
IDQ_UOPS_NOT_DELIVERED.CORE 569775920609 3489611771
UOPS_ISSUED.ANY 956951258252 2152549766
INT_MISC.RECOVERY_CYCLES_ANY 50780419801 2732240139
UOPS_RETIRED.RETIRE_SLOTS 589281989697 3489937448
CYCLE_ACTIVITY.STALLS_MEM_ANY 65513797213 2501231866
EXE_ACTIVITY.BOUND_ON_STORES 116684990 440011758
EXE_ACTIVITY.1_PORTS_UTIL 70590765383 901998254
EXE_ACTIVITY.2_PORTS_UTIL 85195051282 1874454735
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8822486160 267930683
CYCLE_ACTIVITY.STALLS_L1D_MISS 4212796844 1829356367
CYCLE_ACTIVITY.STALLS_L2_MISS 465766476 1169910565
CYCLE_ACTIVITY.STALLS_L3_MISS 270916612 397062087
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32730561
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310607975 402600939


CPU_CLK_UNHALTED 466104543330 934755137
INST_RETIRED 557218962883 1058091827
MEM_INST_RETIRED.ALL_LOADS 148361006519 2130338685
MEM_INST_RETIRED.ALL_STORES 53675936847 3405857747
L1D.REPLACEMENT 2897016545 815871879
L2_LINES_IN.ALL 127751539 488649638
IDQ_UOPS_NOT_DELIVERED.CORE 570034557790 3493856676
UOPS_ISSUED.ANY 957373437660 2169437980
INT_MISC.RECOVERY_CYCLES_ANY 50804143142 2733105732
UOPS_RETIRED.RETIRE_SLOTS 589534773472 3519415005
CYCLE_ACTIVITY.STALLS_MEM_ANY 65544168583 2502351858
EXE_ACTIVITY.BOUND_ON_STORES 116728558 440029835
EXE_ACTIVITY.1_PORTS_UTIL 70622376968 902223211
EXE_ACTIVITY.2_PORTS_UTIL 85232654688 1875115148
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8826558841 268050660
CYCLE_ACTIVITY.STALLS_L1D_MISS 4214372360 1829817662
CYCLE_ACTIVITY.STALLS_L2_MISS 465870133 1170255502
CYCLE_ACTIVITY.STALLS_L3_MISS 270998828 397060953
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32745218
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310696099 402781224


CPU_CLK_UNHALTED 466313198196 934905223
INST_RETIRED 557463244491 1072663780
MEM_INST_RETIRED.ALL_LOADS 148425526390 2132187434
MEM_INST_RETIRED.ALL_STORES 53699578343 3406666244
L1D.REPLACEMENT 2898131466 816102337
L2_LINES_IN.ALL 127770356 488733825
IDQ_UOPS_NOT_DELIVERED.CORE 570294468531 3498283001
UOPS_ISSUED.ANY 957796489260 2181148924
INT_MISC.RECOVERY_CYCLES_ANY 50827352529 2733792170
UOPS_RETIRED.RETIRE_SLOTS 589792031212 3529225450
CYCLE_ACTIVITY.STALLS_MEM_ANY 65573973518 2502934946
EXE_ACTIVITY.BOUND_ON_STORES 116770862 440226808
EXE_ACTIVITY.1_PORTS_UTIL 70654177475 902448069
EXE_ACTIVITY.2_PORTS_UTIL 85270769813 1875596507
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8830643033 268170654
CYCLE_ACTIVITY.STALLS_L1D_MISS 4216060582 1830099742
CYCLE_ACTIVITY.STALLS_L2_MISS 465950134 1170421341
CYCLE_ACTIVITY.STALLS_L3_MISS 271053818 397238702
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32759877
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310760175 402782522


CPU_CLK_UNHALTED 466521665447 935860954
INST_RETIRED 557705501417 1093695989
MEM_INST_RETIRED.ALL_LOADS 148489337321 2135111477
MEM_INST_RETIRED.ALL_STORES 53722884250 3407652986
L1D.REPLACEMENT 2899372757 816332676
L2_LINES_IN.ALL 127856909 488952219
IDQ_UOPS_NOT_DELIVERED.CORE 570552526632 3501278475
UOPS_ISSUED.ANY 958218324174 2198062926
INT_MISC.RECOVERY_CYCLES_ANY 50850838558 2734656598
UOPS_RETIRED.RETIRE_SLOTS 590047562992 3547639316
CYCLE_ACTIVITY.STALLS_MEM_ANY 65603866239 2503516979
EXE_ACTIVITY.BOUND_ON_STORES 116781594 440244574
EXE_ACTIVITY.1_PORTS_UTIL 70686014563 902672558
EXE_ACTIVITY.2_PORTS_UTIL 85308795552 1876077111
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8834756932 268290586
CYCLE_ACTIVITY.STALLS_L1D_MISS 4217791079 1830560015
CYCLE_ACTIVITY.STALLS_L2_MISS 466087776 1170765687
CYCLE_ACTIVITY.STALLS_L3_MISS 271138193 397416359
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3821717 32774528
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310856528 402962660


CPU_CLK_UNHALTED 466730198012 936145034
INST_RETIRED 557949401708 1128991460
MEM_INST_RETIRED.ALL_LOADS 148555051212 2141979024
MEM_INST_RETIRED.ALL_STORES 53747825139 3408997091
L1D.REPLACEMENT 2900854161 818175590
L2_LINES_IN.ALL 128190233 489708161
IDQ_UOPS_NOT_DELIVERED.CORE 570808536992 3508217830
UOPS_ISSUED.ANY 958642677564 2209257851
INT_MISC.RECOVERY_CYCLES_ANY 50874676285 2735699914
UOPS_RETIRED.RETIRE_SLOTS 590301569086 3565889093
CYCLE_ACTIVITY.STALLS_MEM_ANY 65634102559 2504456928
EXE_ACTIVITY.BOUND_ON_STORES 116793373 440441371
EXE_ACTIVITY.1_PORTS_UTIL 70717397053 903076079
EXE_ACTIVITY.2_PORTS_UTIL 85345692899 1877274140
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8838787990 268410522
CYCLE_ACTIVITY.STALLS_L1D_MISS 4219243426 1831019991
CYCLE_ACTIVITY.STALLS_L2_MISS 466494462 1171109887
CYCLE_ACTIVITY.STALLS_L3_MISS 271250389 397414844
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3822112 32789180
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 310977196 402963630


CPU_CLK_UNHALTED 466938815453 936294742
INST_RETIRED 558197245574 1135008657
MEM_INST_RETIRED.ALL_LOADS 148620530282 2142936442
MEM_INST_RETIRED.ALL_STORES 53771731104 3409803777
L1D.REPLACEMENT 2902243772 818406409
L2_LINES_IN.ALL 128272298 489792348
IDQ_UOPS_NOT_DELIVERED.CORE 571066541796 3511038943
UOPS_ISSUED.ANY 959067029778 2220282639
INT_MISC.RECOVERY_CYCLES_ANY 50897830505 2736205720
UOPS_RETIRED.RETIRE_SLOTS 590560618035 3572143796
CYCLE_ACTIVITY.STALLS_MEM_ANY 65663924830 2505038577
EXE_ACTIVITY.BOUND_ON_STORES 116806173 440458969
EXE_ACTIVITY.1_PORTS_UTIL 70749238724 903300479
EXE_ACTIVITY.2_PORTS_UTIL 85383650132 1877754739
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8842776404 268530499
CYCLE_ACTIVITY.STALLS_L1D_MISS 4220971319 1831479931
CYCLE_ACTIVITY.STALLS_L2_MISS 466621699 1171454107
CYCLE_ACTIVITY.STALLS_L3_MISS 271345453 397592487
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3822112 32803836
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 311084908 403143756


CPU_CLK_UNHALTED 467147408807 936578600
INST_RETIRED 558441615312 1149370130
MEM_INST_RETIRED.ALL_LOADS 148684766279 2145149077
MEM_INST_RETIRED.ALL_STORES 53795170815 3410788850
L1D.REPLACEMENT 2903692025 818502597
L2_LINES_IN.ALL 128297130 490010923
IDQ_UOPS_NOT_DELIVERED.CORE 571320537286 3513143809
UOPS_ISSUED.ANY 959493548477 2226653615
INT_MISC.RECOVERY_CYCLES_ANY 50920660242 2736889964
UOPS_RETIRED.RETIRE_SLOTS 590820486925 3576608911
CYCLE_ACTIVITY.STALLS_MEM_ANY 65693445996 2505619509
EXE_ACTIVITY.BOUND_ON_STORES 116821501 440655713
EXE_ACTIVITY.1_PORTS_UTIL 70781375619 903883317
EXE_ACTIVITY.2_PORTS_UTIL 85422092189 1878234839
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8846762233 268471111
CYCLE_ACTIVITY.STALLS_L1D_MISS 4222994315 1831939377
CYCLE_ACTIVITY.STALLS_L2_MISS 466757175 1171618718
CYCLE_ACTIVITY.STALLS_L3_MISS 271453050 397590755
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3822112 32818490
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 311204107 403144509


CPU_CLK_UNHALTED 467356011859 936727835
INST_RETIRED 558686152981 1162667515
MEM_INST_RETIRED.ALL_LOADS 148748284293 2148439499
MEM_INST_RETIRED.ALL_STORES 53818216118 3411773623
L1D.REPLACEMENT 2905460190 818867688
L2_LINES_IN.ALL 128388834 490094930
IDQ_UOPS_NOT_DELIVERED.CORE 571575332718 3515608000
UOPS_ISSUED.ANY 959919686061 2241462011
INT_MISC.RECOVERY_CYCLES_ANY 50943184740 2737573877
UOPS_RETIRED.RETIRE_SLOTS 591082635218 3581076783
CYCLE_ACTIVITY.STALLS_MEM_ANY 65722629042 2506200097
