here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0


CPU_CLK_UNHALTED 236299778113 1311572565
INST_RETIRED 271866402465 1170578535
MEM_INST_RETIRED.ALL_LOADS 139146829064 2392906428
MEM_INST_RETIRED.ALL_STORES 29256521208 1869134152
L1D.REPLACEMENT 33846693087 944916923
L2_LINES_IN.ALL 2634187458 608937338
IDQ_UOPS_NOT_DELIVERED.CORE 49885997294 2232854337
UOPS_ISSUED.ANY 294860882606 1467830969
INT_MISC.RECOVERY_CYCLES_ANY 425732997 374743056
UOPS_RETIRED.RETIRE_SLOTS 294119568290 1810745576
CYCLE_ACTIVITY.STALLS_MEM_ANY 68084013755 1735536442
EXE_ACTIVITY.BOUND_ON_STORES 13923724892 1255492102
EXE_ACTIVITY.1_PORTS_UTIL 41801052192 2084363560
EXE_ACTIVITY.2_PORTS_UTIL 48116797176 1003185182
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2591996056 1730454339
CYCLE_ACTIVITY.STALLS_L1D_MISS 57776037798 1260466055
CYCLE_ACTIVITY.STALLS_L2_MISS 47728232386 2194103750
CYCLE_ACTIVITY.STALLS_L3_MISS 46118318840 2046543370
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6357077201 1291737892
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54436153737 1588108788


CPU_CLK_UNHALTED 236508275289 1312521254
INST_RETIRED 272115966280 1193418707
MEM_INST_RETIRED.ALL_LOADS 139289693095 2471942891
MEM_INST_RETIRED.ALL_STORES 29281641518 1869780944
L1D.REPLACEMENT 33873516135 947128378
L2_LINES_IN.ALL 2635153834 609846580
IDQ_UOPS_NOT_DELIVERED.CORE 49979035414 215932209
UOPS_ISSUED.ANY 295137627531 1552378944
INT_MISC.RECOVERY_CYCLES_ANY 426485212 375071358
UOPS_RETIRED.RETIRE_SLOTS 294399005722 1906601366
CYCLE_ACTIVITY.STALLS_MEM_ANY 68135402864 1750589124
EXE_ACTIVITY.BOUND_ON_STORES 13931415812 1261986377
EXE_ACTIVITY.1_PORTS_UTIL 41839192603 2085637170
EXE_ACTIVITY.2_PORTS_UTIL 48166687858 1025493841
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2595966104 1731876293
CYCLE_ACTIVITY.STALLS_L1D_MISS 57815987637 1294172412
CYCLE_ACTIVITY.STALLS_L2_MISS 47758915897 2211749255
CYCLE_ACTIVITY.STALLS_L3_MISS 46147672538 2065057372
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6359843200 1294206207
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54469899786 1624476154


CPU_CLK_UNHALTED 236716812169 1315111432
INST_RETIRED 272364076256 1213148926
MEM_INST_RETIRED.ALL_LOADS 139431452131 2529931386
MEM_INST_RETIRED.ALL_STORES 29306567735 1870689858
L1D.REPLACEMENT 33900223245 949465455
L2_LINES_IN.ALL 2636115917 610723159
IDQ_UOPS_NOT_DELIVERED.CORE 50076177587 1459365488
UOPS_ISSUED.ANY 295413928625 1625625186
INT_MISC.RECOVERY_CYCLES_ANY 427309187 375399712
UOPS_RETIRED.RETIRE_SLOTS 294677493591 1988346125
CYCLE_ACTIVITY.STALLS_MEM_ANY 68186790927 1765299684
EXE_ACTIVITY.BOUND_ON_STORES 13939093269 1268398758
EXE_ACTIVITY.1_PORTS_UTIL 41877344379 2087094056
EXE_ACTIVITY.2_PORTS_UTIL 48216773827 1048757077
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2600105070 1733390504
CYCLE_ACTIVITY.STALLS_L1D_MISS 57856044194 1326744697
CYCLE_ACTIVITY.STALLS_L2_MISS 47789266533 2234265622
CYCLE_ACTIVITY.STALLS_L3_MISS 46176701023 2088633031
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6362604422 1297077897
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54503201183 1670987267


CPU_CLK_UNHALTED 236925343457 1315915501
INST_RETIRED 272613999090 1238387867
MEM_INST_RETIRED.ALL_LOADS 139574701811 214334623
MEM_INST_RETIRED.ALL_STORES 29331755961 1871505862
L1D.REPLACEMENT 33927103509 951530658
L2_LINES_IN.ALL 2637095265 611531672
IDQ_UOPS_NOT_DELIVERED.CORE 50166303463 1927629812
UOPS_ISSUED.ANY 295691656875 1714945536
INT_MISC.RECOVERY_CYCLES_ANY 428040023 375728027
UOPS_RETIRED.RETIRE_SLOTS 294957131710 2076367619
CYCLE_ACTIVITY.STALLS_MEM_ANY 68238227648 1779941522
EXE_ACTIVITY.BOUND_ON_STORES 13946859064 1274637117
EXE_ACTIVITY.1_PORTS_UTIL 41915437898 2088548781
EXE_ACTIVITY.2_PORTS_UTIL 48266601770 1065866662
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2604149392 1734887918
CYCLE_ACTIVITY.STALLS_L1D_MISS 57896006451 1352824785
CYCLE_ACTIVITY.STALLS_L2_MISS 47820216408 2257726943
CYCLE_ACTIVITY.STALLS_L3_MISS 46206294830 2113253467
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6365487486 1299896196
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54537236395 1719333404


CPU_CLK_UNHALTED 237134107382 1316933470
INST_RETIRED 272863751608 1259902021
MEM_INST_RETIRED.ALL_LOADS 139718257736 615287627
MEM_INST_RETIRED.ALL_STORES 29356997861 1872413548
L1D.REPLACEMENT 33954069911 953530138
L2_LINES_IN.ALL 2638068691 612409829
IDQ_UOPS_NOT_DELIVERED.CORE 50256730572 2304056275
UOPS_ISSUED.ANY 295970028754 1796163788
INT_MISC.RECOVERY_CYCLES_ANY 428746168 375964980
UOPS_RETIRED.RETIRE_SLOTS 295237470290 2166925272
CYCLE_ACTIVITY.STALLS_MEM_ANY 68289651293 1794791100
EXE_ACTIVITY.BOUND_ON_STORES 13954522290 1281160521
EXE_ACTIVITY.1_PORTS_UTIL 41953471910 2089821555
EXE_ACTIVITY.2_PORTS_UTIL 48316658531 1087551101
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2608069202 1736219159
CYCLE_ACTIVITY.STALLS_L1D_MISS 57935272574 1388533469
CYCLE_ACTIVITY.STALLS_L2_MISS 47852177180 2274269881
CYCLE_ACTIVITY.STALLS_L3_MISS 46236850312 2130860162
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6368323568 1302591342
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54572458748 1752902449


CPU_CLK_UNHALTED 237342825956 1317882199
INST_RETIRED 273110995085 1283921493
MEM_INST_RETIRED.ALL_LOADS 139862142977 850321846
MEM_INST_RETIRED.ALL_STORES 29382298281 1873227941
L1D.REPLACEMENT 33981468788 955462933
L2_LINES_IN.ALL 2639133497 613288586
IDQ_UOPS_NOT_DELIVERED.CORE 50337429327 245884836
UOPS_ISSUED.ANY 296239170601 1873113751
INT_MISC.RECOVERY_CYCLES_ANY 429342269 376293459
UOPS_RETIRED.RETIRE_SLOTS 295505715681 2395912744
CYCLE_ACTIVITY.STALLS_MEM_ANY 68347941320 1887287432
EXE_ACTIVITY.BOUND_ON_STORES 13961649962 1291546582
EXE_ACTIVITY.1_PORTS_UTIL 41990472827 2091828214
EXE_ACTIVITY.2_PORTS_UTIL 48363344395 1114234715
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2611360043 1737549731
CYCLE_ACTIVITY.STALLS_L1D_MISS 57984928831 1541117501
CYCLE_ACTIVITY.STALLS_L2_MISS 47889358807 2294964177
CYCLE_ACTIVITY.STALLS_L3_MISS 46272627685 2152711780
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6375537723 1322434868
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54614147645 1793404147


CPU_CLK_UNHALTED 237551175744 1318685088
INST_RETIRED 273350224953 1298635330
MEM_INST_RETIRED.ALL_LOADS 139969402937 939403564
MEM_INST_RETIRED.ALL_STORES 29405165220 1875608551
L1D.REPLACEMENT 34021914034 983065036
L2_LINES_IN.ALL 2641926574 613581696
IDQ_UOPS_NOT_DELIVERED.CORE 50338282996 1201179439
UOPS_ISSUED.ANY 296477153468 2083723154
INT_MISC.RECOVERY_CYCLES_ANY 429353258 376529805
UOPS_RETIRED.RETIRE_SLOTS 295746023556 2425461094
CYCLE_ACTIVITY.STALLS_MEM_ANY 68426218417 1942656348
EXE_ACTIVITY.BOUND_ON_STORES 13964471587 1316640388
EXE_ACTIVITY.1_PORTS_UTIL 42027509377 2093004696
EXE_ACTIVITY.2_PORTS_UTIL 48402549493 1117001255
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2611664680 1739230222
CYCLE_ACTIVITY.STALLS_L1D_MISS 58056596567 1621455805
CYCLE_ACTIVITY.STALLS_L2_MISS 47953565874 2373050085
CYCLE_ACTIVITY.STALLS_L3_MISS 46334544388 2229567977
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6384365976 1326250838
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54692268958 1971264125


CPU_CLK_UNHALTED 237759862251 1319633051
INST_RETIRED 273593975399 1304238960
MEM_INST_RETIRED.ALL_LOADS 140081646536 976834968
MEM_INST_RETIRED.ALL_STORES 29428798111 1877155550
L1D.REPLACEMENT 34063297298 1011664919
L2_LINES_IN.ALL 2644791477 613979274
IDQ_UOPS_NOT_DELIVERED.CORE 50338905068 1679123379
UOPS_ISSUED.ANY 296720379229 2125640009
INT_MISC.RECOVERY_CYCLES_ANY 429365310 376858195
UOPS_RETIRED.RETIRE_SLOTS 295990148508 2454967269
CYCLE_ACTIVITY.STALLS_MEM_ANY 68502750840 1996741716
EXE_ACTIVITY.BOUND_ON_STORES 13967357600 1341041730
EXE_ACTIVITY.1_PORTS_UTIL 42064700364 2093998370
EXE_ACTIVITY.2_PORTS_UTIL 48441859920 1120183568
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2611976270 1740744500
CYCLE_ACTIVITY.STALLS_L1D_MISS 58128143799 1718346606
CYCLE_ACTIVITY.STALLS_L2_MISS 48016380756 2441073731
CYCLE_ACTIVITY.STALLS_L3_MISS 46395132221 2296452371
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6393402452 1330163860
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54769071322 2123162869


CPU_CLK_UNHALTED 237968598666 1320649906
INST_RETIRED 273837723791 1309713300
MEM_INST_RETIRED.ALL_LOADS 140193697414 1014238716
MEM_INST_RETIRED.ALL_STORES 29452390605 1878794711
L1D.REPLACEMENT 34104660962 1039348570
L2_LINES_IN.ALL 2647656749 614307713
IDQ_UOPS_NOT_DELIVERED.CORE 50339504701 2049178168
UOPS_ISSUED.ANY 296963676293 2167166333
INT_MISC.RECOVERY_CYCLES_ANY 429378711 377094685
UOPS_RETIRED.RETIRE_SLOTS 296233802764 2486821691
CYCLE_ACTIVITY.STALLS_MEM_ANY 68579465036 2050642926
EXE_ACTIVITY.BOUND_ON_STORES 13970259832 1365023997
EXE_ACTIVITY.1_PORTS_UTIL 42101821151 2094991142
EXE_ACTIVITY.2_PORTS_UTIL 48481154343 1123462170
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2612284903 1742351380
CYCLE_ACTIVITY.STALLS_L1D_MISS 58199828485 1811349281
CYCLE_ACTIVITY.STALLS_L2_MISS 48079035471 2506271092
CYCLE_ACTIVITY.STALLS_L3_MISS 46455466960 2359865331
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6402419290 1333990105
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54845217245 2259144033


CPU_CLK_UNHALTED 238177139646 1321596179
INST_RETIRED 274080949723 1314642973
MEM_INST_RETIRED.ALL_LOADS 140305395043 1052164931
MEM_INST_RETIRED.ALL_STORES 29475908872 1880432285
L1D.REPLACEMENT 34145983490 1066319494
L2_LINES_IN.ALL 2650518074 614704260
IDQ_UOPS_NOT_DELIVERED.CORE 50340148384 2361549753
UOPS_ISSUED.ANY 297207355850 2205166857
INT_MISC.RECOVERY_CYCLES_ANY 429390854 377439223
UOPS_RETIRED.RETIRE_SLOTS 296477375784 2514047404
CYCLE_ACTIVITY.STALLS_MEM_ANY 68655968748 2093123102
EXE_ACTIVITY.BOUND_ON_STORES 13973144565 1384225519
EXE_ACTIVITY.1_PORTS_UTIL 42138836336 2095614141
EXE_ACTIVITY.2_PORTS_UTIL 48520280580 1127525593
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2612596051 1743882170
CYCLE_ACTIVITY.STALLS_L1D_MISS 58271741602 1919461064
CYCLE_ACTIVITY.STALLS_L2_MISS 48141548492 2569275856
CYCLE_ACTIVITY.STALLS_L3_MISS 46515772461 2421635132
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6411493694 1337911908
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54921815237 2391492502


CPU_CLK_UNHALTED 238377137559 1343076536
INST_RETIRED 274238429767 567079834
MEM_INST_RETIRED.ALL_LOADS 140371704331 2143330109
MEM_INST_RETIRED.ALL_STORES 29490625063 1916108148
L1D.REPLACEMENT 34174918230 1102240118
L2_LINES_IN.ALL 2657739658 631596701
IDQ_UOPS_NOT_DELIVERED.CORE 50340618096 372093438
UOPS_ISSUED.ANY 297383148421 1899161671
INT_MISC.RECOVERY_CYCLES_ANY 429434944 377767544
UOPS_RETIRED.RETIRE_SLOTS 296654102529 2339103510
CYCLE_ACTIVITY.STALLS_MEM_ANY 68755677112 2578867442
EXE_ACTIVITY.BOUND_ON_STORES 13976086727 1409573830
EXE_ACTIVITY.1_PORTS_UTIL 42173996358 2097526412
EXE_ACTIVITY.2_PORTS_UTIL 48545464337 1273433411
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2612819233 1745488957
CYCLE_ACTIVITY.STALLS_L1D_MISS 58375506604 2549842400
CYCLE_ACTIVITY.STALLS_L2_MISS 48236370990 1694111090
CYCLE_ACTIVITY.STALLS_L3_MISS 46608798690 1459826658
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6419193110 1340181693
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 54997104096 2506111290


CPU_CLK_UNHALTED 238586347106 1345144640
INST_RETIRED 274464172333 1100460073
MEM_INST_RETIRED.ALL_LOADS 140468470683 2318391733
MEM_INST_RETIRED.ALL_STORES 29532366403 1957459528
L1D.REPLACEMENT 34204773663 1104717791
L2_LINES_IN.ALL 2661697888 632974557
IDQ_UOPS_NOT_DELIVERED.CORE 50348215346 1083468014
UOPS_ISSUED.ANY 297609559193 2346890676
INT_MISC.RECOVERY_CYCLES_ANY 429696398 378003590
UOPS_RETIRED.RETIRE_SLOTS 296883770040 340641275
CYCLE_ACTIVITY.STALLS_MEM_ANY 68828010208 391921180
EXE_ACTIVITY.BOUND_ON_STORES 13995124420 1433119303
EXE_ACTIVITY.1_PORTS_UTIL 42208720437 2100547316
EXE_ACTIVITY.2_PORTS_UTIL 48579442708 1291815407
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2613401825 1746818568
CYCLE_ACTIVITY.STALLS_L1D_MISS 58433449262 2571456320
CYCLE_ACTIVITY.STALLS_L2_MISS 48257154474 1878739114
CYCLE_ACTIVITY.STALLS_L3_MISS 46628873514 1664425969
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6429357545 1425775032
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55023947110 634239215


CPU_CLK_UNHALTED 238794962905 1346109846
INST_RETIRED 274724383782 1172928164
MEM_INST_RETIRED.ALL_LOADS 140588877196 2321330137
MEM_INST_RETIRED.ALL_STORES 29568751337 1980265380
L1D.REPLACEMENT 34238219925 1107820291
L2_LINES_IN.ALL 2664337195 633316724
IDQ_UOPS_NOT_DELIVERED.CORE 50360224021 1384907404
UOPS_ISSUED.ANY 297901506238 2520749490
INT_MISC.RECOVERY_CYCLES_ANY 429732911 378239605
UOPS_RETIRED.RETIRE_SLOTS 297175328449 993823058
CYCLE_ACTIVITY.STALLS_MEM_ANY 68882238419 421249646
EXE_ACTIVITY.BOUND_ON_STORES 14010806485 1437041307
EXE_ACTIVITY.1_PORTS_UTIL 42247241561 2102091052
EXE_ACTIVITY.2_PORTS_UTIL 48618123158 1295801973
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2614057691 1748148070
CYCLE_ACTIVITY.STALLS_L1D_MISS 58483696020 2572668570
CYCLE_ACTIVITY.STALLS_L2_MISS 48299295514 1879725920
CYCLE_ACTIVITY.STALLS_L3_MISS 46669709212 1665411162
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6440423452 1436331343
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55079255687 671875943


CPU_CLK_UNHALTED 239003511514 1347151993
INST_RETIRED 274971890734 450524557
MEM_INST_RETIRED.ALL_LOADS 140682323331 2484407479
MEM_INST_RETIRED.ALL_STORES 29598837112 1996368559
L1D.REPLACEMENT 34264268656 1129956690
L2_LINES_IN.ALL 2668975985 639125481
IDQ_UOPS_NOT_DELIVERED.CORE 50370133070 1689105851
UOPS_ISSUED.ANY 298137646671 1561659704
INT_MISC.RECOVERY_CYCLES_ANY 429804113 378475245
UOPS_RETIRED.RETIRE_SLOTS 297440372958 2328939659
CYCLE_ACTIVITY.STALLS_MEM_ANY 68926677659 863650101
EXE_ACTIVITY.BOUND_ON_STORES 14052460599 816665085
EXE_ACTIVITY.1_PORTS_UTIL 42279704883 2139820206
EXE_ACTIVITY.2_PORTS_UTIL 48650158661 1390030792
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2614602469 1749569246
CYCLE_ACTIVITY.STALLS_L1D_MISS 58523938250 338081236
CYCLE_ACTIVITY.STALLS_L2_MISS 48336054452 1902410079
CYCLE_ACTIVITY.STALLS_L3_MISS 46705230496 1689847155
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6450151801 1443764142
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55126854801 772640079


CPU_CLK_UNHALTED 239212067734 1348047296
INST_RETIRED 275168357479 1065437964
MEM_INST_RETIRED.ALL_LOADS 140799849419 1342896470
MEM_INST_RETIRED.ALL_STORES 29618849597 2021550708
L1D.REPLACEMENT 34287084400 1156146839
L2_LINES_IN.ALL 2670805547 640718529
IDQ_UOPS_NOT_DELIVERED.CORE 50447158841 2074114329
UOPS_ISSUED.ANY 298359644490 462305532
INT_MISC.RECOVERY_CYCLES_ANY 430305111 378803316
UOPS_RETIRED.RETIRE_SLOTS 297645973480 1065277146
CYCLE_ACTIVITY.STALLS_MEM_ANY 68967241059 1146458896
EXE_ACTIVITY.BOUND_ON_STORES 14110134041 2469781565
EXE_ACTIVITY.1_PORTS_UTIL 42310322349 2176685836
EXE_ACTIVITY.2_PORTS_UTIL 48689025463 1487200083
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2617642380 1750990760
CYCLE_ACTIVITY.STALLS_L1D_MISS 58558550189 745200505
CYCLE_ACTIVITY.STALLS_L2_MISS 48364298306 1985294462
CYCLE_ACTIVITY.STALLS_L3_MISS 46732449661 1778179703
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6453091244 1447326800
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55158010692 1014969759


CPU_CLK_UNHALTED 239420804061 1349080435
INST_RETIRED 275418244701 1091624998
MEM_INST_RETIRED.ALL_LOADS 140943131226 1461595313
MEM_INST_RETIRED.ALL_STORES 29644043065 2022473069
L1D.REPLACEMENT 34313959958 1158049567
L2_LINES_IN.ALL 2671774631 641620184
IDQ_UOPS_NOT_DELIVERED.CORE 50540341397 2472473925
UOPS_ISSUED.ANY 298636709750 690723670
INT_MISC.RECOVERY_CYCLES_ANY 430990452 379038829
UOPS_RETIRED.RETIRE_SLOTS 297926695890 1238176440
CYCLE_ACTIVITY.STALLS_MEM_ANY 69018212200 1171424590
EXE_ACTIVITY.BOUND_ON_STORES 14117887180 2473864408
EXE_ACTIVITY.1_PORTS_UTIL 42348677665 2178197191
EXE_ACTIVITY.2_PORTS_UTIL 48738960871 1502949056
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2621516004 1752226693
CYCLE_ACTIVITY.STALLS_L1D_MISS 58598446698 802675572
CYCLE_ACTIVITY.STALLS_L2_MISS 48395047493 2009121805
CYCLE_ACTIVITY.STALLS_L3_MISS 46761863123 1804138657
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6455901977 1449876127
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55191780955 1084479180


CPU_CLK_UNHALTED 239629592183 1350044612
INST_RETIRED 275668789022 1119588066
MEM_INST_RETIRED.ALL_LOADS 141086601083 1573562327
MEM_INST_RETIRED.ALL_STORES 29669269637 2023394593
L1D.REPLACEMENT 34340923171 1159884473
L2_LINES_IN.ALL 2672746945 642453058
IDQ_UOPS_NOT_DELIVERED.CORE 50631664327 990418562
UOPS_ISSUED.ANY 298914946187 874578585
INT_MISC.RECOVERY_CYCLES_ANY 431674174 379274289
UOPS_RETIRED.RETIRE_SLOTS 298206323273 1373205993
CYCLE_ACTIVITY.STALLS_MEM_ANY 69069927591 1191707517
EXE_ACTIVITY.BOUND_ON_STORES 14125458671 2478229194
EXE_ACTIVITY.1_PORTS_UTIL 42387087889 2179615713
EXE_ACTIVITY.2_PORTS_UTIL 48788891865 1518537851
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2625370237 1753555416
CYCLE_ACTIVITY.STALLS_L1D_MISS 58638448110 855424032
CYCLE_ACTIVITY.STALLS_L2_MISS 48425708316 2032987988
CYCLE_ACTIVITY.STALLS_L3_MISS 46791200053 1830047827
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6458669647 1452613227
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55225535575 1149849414


CPU_CLK_UNHALTED 239838128376 1352601698
INST_RETIRED 275918755651 1148082240
MEM_INST_RETIRED.ALL_LOADS 141229815125 1678314937
MEM_INST_RETIRED.ALL_STORES 29694451346 2024313064
L1D.REPLACEMENT 34367863123 1161789530
L2_LINES_IN.ALL 2673715647 643286008
IDQ_UOPS_NOT_DELIVERED.CORE 50721409111 1592159230
UOPS_ISSUED.ANY 299193528138 1039544634
INT_MISC.RECOVERY_CYCLES_ANY 432359724 379618298
UOPS_RETIRED.RETIRE_SLOTS 298486880236 1486091531
CYCLE_ACTIVITY.STALLS_MEM_ANY 69121040859 1210313093
EXE_ACTIVITY.BOUND_ON_STORES 14133227283 2482053388
EXE_ACTIVITY.1_PORTS_UTIL 42425147181 2180752395
EXE_ACTIVITY.2_PORTS_UTIL 48838839623 1536963190
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2629274563 1754714270
CYCLE_ACTIVITY.STALLS_L1D_MISS 58677855821 920945249
CYCLE_ACTIVITY.STALLS_L2_MISS 48456877376 2054481489
CYCLE_ACTIVITY.STALLS_L3_MISS 46820996773 1853495835
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6461537588 1455073600
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55259774314 1207454551


CPU_CLK_UNHALTED 240046738373 1355161793
INST_RETIRED 276167620989 1171975580
MEM_INST_RETIRED.ALL_LOADS 141372908616 1774816366
MEM_INST_RETIRED.ALL_STORES 29719613118 2025230455
L1D.REPLACEMENT 34394765239 1163626875
L2_LINES_IN.ALL 2674685412 644189064
IDQ_UOPS_NOT_DELIVERED.CORE 50812906150 2059000398
UOPS_ISSUED.ANY 299471198792 1168673504
INT_MISC.RECOVERY_CYCLES_ANY 433111458 379853282
UOPS_RETIRED.RETIRE_SLOTS 298767265743 1611175703
CYCLE_ACTIVITY.STALLS_MEM_ANY 69172104905 1233166910
EXE_ACTIVITY.BOUND_ON_STORES 14141040234 2485959911
EXE_ACTIVITY.1_PORTS_UTIL 42463430262 2182168052
EXE_ACTIVITY.2_PORTS_UTIL 48889028895 1553253038
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2633348297 1756227273
CYCLE_ACTIVITY.STALLS_L1D_MISS 58716857456 975554721
CYCLE_ACTIVITY.STALLS_L2_MISS 48488819319 2072949939
CYCLE_ACTIVITY.STALLS_L3_MISS 46851552429 1873644339
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6464458981 1457536878
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55294913229 1255606691


CPU_CLK_UNHALTED 240255413477 1356195943
INST_RETIRED 276416695838 1192713516
MEM_INST_RETIRED.ALL_LOADS 141515864197 1863693479
MEM_INST_RETIRED.ALL_STORES 29744749498 2026146359
L1D.REPLACEMENT 34421621201 1165605287
L2_LINES_IN.ALL 2675653667 645023442
IDQ_UOPS_NOT_DELIVERED.CORE 50903006111 2416333493
UOPS_ISSUED.ANY 299748528091 1278321444
INT_MISC.RECOVERY_CYCLES_ANY 433841874 380180981
UOPS_RETIRED.RETIRE_SLOTS 299047427864 1724770012
CYCLE_ACTIVITY.STALLS_MEM_ANY 69223327220 1254850844
EXE_ACTIVITY.BOUND_ON_STORES 14148823873 2489962291
EXE_ACTIVITY.1_PORTS_UTIL 42501537742 2183489654
EXE_ACTIVITY.2_PORTS_UTIL 48939090727 1568917308
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2637333243 1757554039
CYCLE_ACTIVITY.STALLS_L1D_MISS 58755963735 1026535794
CYCLE_ACTIVITY.STALLS_L2_MISS 48520679177 2091539502
CYCLE_ACTIVITY.STALLS_L3_MISS 46882012510 1894010018
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 6467479603 1459816245
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55329923632 1303004553


CPU_CLK_UNHALTED 240462190017 1357159722
INST_RETIRED 276662911525 1213484990
